Id,EntryTime,ExitTime,EntryPrice,ExitPrice,EntryQty,ExitQty,QtyAbs,TradePL,GrossPL,Commission,NetPL,PointsPerContract,GrossAmount,NetAmount,AmountExit,PositionAfterExit,BaseStrategy,StrategyRaw,Symbol,EntrySide,ExitSide,ExitReason,Direction,HoldMins,StrategyBucket,Session,SLBreached,SLCorrection,AdjustedNetPL
170,,2025-02-28 10:30:00,,,,1.0,1.0,-137.5,-137.5,4.04,-141.54,-20.0,-137.5,-141.54,5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(BTC LossLimit),,Buy to Close,Buy to Close,Close,Unknown,,RTH15,Unknown,True,41.53999999999999,-100.0
172,,2025-02-28 16:00:00,,,,-1.0,1.0,210.0,210.0,4.04,205.96,41.192,210.0,205.96,-5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,RTH15,Unknown,False,0.0,205.96
174,,2025-03-03 10:00:00,,,,-1.0,1.0,-126.25,-126.25,4.04,-130.29,-20.0,-126.25,-130.29,-5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(STC Stop),,Sell to Close,Sell to Close,Close,Unknown,,RTH15,Unknown,True,30.289999999999992,-100.0
176,,2025-03-03 15:30:00,,,,1.0,1.0,401.25,401.25,4.04,397.21,79.442,401.25,397.21,5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,RTH15,Unknown,False,0.0,397.21
178,,2025-03-04 10:15:00,,,,1.0,1.0,286.25,286.25,4.04,282.21,56.44199999999999,286.25,282.21,5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,RTH15,Unknown,False,0.0,282.21
180,,2025-03-04 15:45:00,,,,-1.0,1.0,-131.25,-131.25,4.04,-135.29,-20.0,-131.25,-135.29,-5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(STC Stop),,Sell to Close,Sell to Close,Close,Unknown,,RTH15,Unknown,True,35.28999999999999,-100.0
182,,2025-03-05 11:45:00,,,,1.0,1.0,263.75,263.75,4.04,259.71,51.94199999999999,263.75,259.71,5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,RTH15,Unknown,False,0.0,259.71
184,,2025-03-05 18:00:00,,,,-1.0,1.0,-71.25,-71.25,4.04,-75.29,-15.058000000000002,-71.25,-75.29,-5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(STC Daily),,Sell to Close,Sell to Close,Close,Unknown,,RTH15,Unknown,False,0.0,-75.29
186,,2025-03-06 10:15:00,,,,1.0,1.0,-30.0,-30.0,4.04,-34.04,-6.808,-30.0,-34.04,5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(BTC LossLimit),,Buy to Close,Buy to Close,Close,Unknown,,RTH15,Unknown,False,0.0,-34.04
188,,2025-03-06 18:00:00,,,,1.0,1.0,-161.25,-161.25,4.04,-165.29,-20.0,-161.25,-165.29,5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(BTC Daily),,Buy to Close,Buy to Close,Close,Unknown,,RTH15,Unknown,True,65.28999999999999,-100.0
190,,2025-03-07 08:45:00,,,,1.0,1.0,-140.0,-140.0,4.04,-144.04,-20.0,-140.0,-144.04,5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(BTC Stop),,Buy to Close,Buy to Close,Close,Unknown,,RTH15,Unknown,True,44.03999999999999,-100.0
192,,2025-03-07 09:45:00,,,,1.0,1.0,-103.75,-103.75,4.04,-107.79,-20.0,-103.75,-107.79,5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(BTC LossLimit),,Buy to Close,Buy to Close,Close,Unknown,,RTH15,Unknown,True,7.790000000000006,-100.0
194,,2025-03-07 14:15:00,,,,1.0,1.0,-320.0,-320.0,4.04,-324.04,-20.0,-320.0,-324.04,5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(BTC Stop),,Buy to Close,Buy to Close,Close,Unknown,,RTH15,Unknown,True,224.04000000000002,-100.0
196,,2025-03-10 10:45:00,,,,1.0,1.0,282.5,282.5,4.04,278.46,55.69199999999999,282.5,278.46,5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,RTH15,Unknown,False,0.0,278.46
198,,2025-03-10 15:45:00,,,,1.0,1.0,-187.5,-187.5,4.04,-191.54,-20.0,-187.5,-191.54,5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(BTC Stop),,Buy to Close,Buy to Close,Close,Unknown,,RTH15,Unknown,True,91.53999999999999,-100.0
200,,2025-03-11 08:15:00,,,,-1.0,1.0,-118.75,-118.75,4.04,-122.79,-20.0,-118.75,-122.79,-5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(STC LossLimit),,Sell to Close,Sell to Close,Close,Unknown,,RTH15,Unknown,True,22.790000000000006,-100.0
202,,2025-03-11 10:45:00,,,,1.0,1.0,255.0,255.0,4.04,250.96,50.192,255.0,250.96,5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,RTH15,Unknown,False,0.0,250.96
204,,2025-03-11 14:30:00,,,,1.0,1.0,-251.25,-251.25,4.04,-255.29,-20.0,-251.25,-255.29,5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(BTC Stop),,Buy to Close,Buy to Close,Close,Unknown,,RTH15,Unknown,True,155.29,-100.0
206,,2025-03-12 08:45:00,,,,-1.0,1.0,215.0,215.0,4.04,210.96,42.192,215.0,210.96,-5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,RTH15,Unknown,False,0.0,210.96
208,,2025-03-13 08:15:00,,,,-1.0,1.0,-73.75,-73.75,4.04,-77.79,-15.558000000000002,-73.75,-77.79,-5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(STC LossLimit),,Sell to Close,Sell to Close,Close,Unknown,,RTH15,Unknown,False,0.0,-77.79
210,,2025-03-13 10:00:00,,,,-1.0,1.0,-145.0,-145.0,4.04,-149.04,-20.0,-145.0,-149.04,-5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(STC LossLimit),,Sell to Close,Sell to Close,Close,Unknown,,RTH15,Unknown,True,49.03999999999999,-100.0
212,,2025-03-13 18:00:00,,,,1.0,1.0,-53.75,-53.75,4.04,-57.79,-11.558,-53.75,-57.79,5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(BTC Daily),,Buy to Close,Buy to Close,Close,Unknown,,RTH15,Unknown,False,0.0,-57.79
214,,2025-03-14 11:15:00,,,,-1.0,1.0,220.0,220.0,4.04,215.96,43.192,220.0,215.96,-5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,RTH15,Unknown,False,0.0,215.96
216,,2025-03-17 13:45:00,,,,-1.0,1.0,285.0,285.0,4.04,280.96,56.19199999999999,285.0,280.96,-5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,RTH15,Unknown,False,0.0,280.96
218,,2025-03-17 18:00:00,,,,-1.0,1.0,-71.25,-71.25,4.04,-75.29,-15.058000000000002,-71.25,-75.29,-5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(STC Daily),,Sell to Close,Sell to Close,Close,Unknown,,RTH15,Unknown,False,0.0,-75.29
220,,2025-03-18 09:45:00,,,,1.0,1.0,171.25,171.25,4.04,167.21,33.442,171.25,167.21,5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,RTH15,Unknown,False,0.0,167.21
222,,2025-03-19 10:15:00,,,,-1.0,1.0,146.25,146.25,4.04,142.21,28.442,146.25,142.21,-5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,RTH15,Unknown,False,0.0,142.21
224,,2025-03-19 15:00:00,,,,-1.0,1.0,143.75,143.75,4.04,139.71,27.942,143.75,139.71,-5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,RTH15,Unknown,False,0.0,139.71
226,,2025-03-20 10:15:00,,,,1.0,1.0,-173.75,-173.75,4.04,-177.79,-20.0,-173.75,-177.79,5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(BTC LossLimit),,Buy to Close,Buy to Close,Close,Unknown,,RTH15,Unknown,True,77.78999999999999,-100.0
228,,2025-03-21 09:00:00,,,,1.0,1.0,135.0,135.0,4.04,130.96,26.192,135.0,130.96,5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,RTH15,Unknown,False,0.0,130.96
230,,2025-03-23 18:00:00,,,,-1.0,1.0,163.75,163.75,4.04,159.71,31.942,163.75,159.71,-5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(STC Daily),,Sell to Close,Sell to Close,Close,Unknown,,RTH15,Unknown,False,0.0,159.71
232,,2025-03-24 10:00:00,,,,-1.0,1.0,108.75,108.75,4.04,104.71,20.942,108.75,104.71,-5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,RTH15,Unknown,False,0.0,104.71
234,,2025-03-24 18:00:00,,,,-1.0,1.0,26.25,26.25,4.04,22.21,4.442,26.25,22.21,-5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(STC Daily),,Sell to Close,Sell to Close,Close,Unknown,,RTH15,Unknown,False,0.0,22.21
236,,2025-03-25 12:45:00,,,,-1.0,1.0,2.5,2.5,4.04,-1.54,-0.308,2.5,-1.54,-5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(STC Stop),,Sell to Close,Sell to Close,Close,Unknown,,RTH15,Unknown,False,0.0,-1.54
238,,2025-03-25 16:00:00,,,,1.0,1.0,-80.0,-80.0,4.04,-84.04,-16.808,-80.0,-84.04,5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(BTC Stop),,Buy to Close,Buy to Close,Close,Unknown,,RTH15,Unknown,False,0.0,-84.04
240,,2025-03-26 11:30:00,,,,1.0,1.0,98.75,98.75,4.04,94.71,18.942,98.75,94.71,5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,RTH15,Unknown,False,0.0,94.71
242,,2025-03-26 18:00:00,,,,1.0,1.0,10.0,10.0,4.04,5.96,1.192,10.0,5.96,5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(BTC Daily),,Buy to Close,Buy to Close,Close,Unknown,,RTH15,Unknown,False,0.0,5.96
244,,2025-03-27 09:45:00,,,,1.0,1.0,147.5,147.5,4.04,143.46,28.692,147.5,143.46,5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,RTH15,Unknown,False,0.0,143.46
246,,2025-03-27 18:00:00,,,,-1.0,1.0,-68.75,-68.75,4.04,-72.79,-14.558000000000002,-68.75,-72.79,-5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(STC Daily),,Sell to Close,Sell to Close,Close,Unknown,,RTH15,Unknown,False,0.0,-72.79
248,,2025-03-28 10:15:00,,,,1.0,1.0,156.25,156.25,4.04,152.21,30.442,156.25,152.21,5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,RTH15,Unknown,False,0.0,152.21
250,,2025-03-31 11:30:00,,,,1.0,1.0,-132.5,-132.5,4.04,-136.54,-20.0,-132.5,-136.54,5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(BTC LossLimit),,Buy to Close,Buy to Close,Close,Unknown,,RTH15,Unknown,True,36.53999999999999,-100.0
252,,2025-03-31 15:45:00,,,,-1.0,1.0,205.0,205.0,4.04,200.96,40.192,205.0,200.96,-5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,RTH15,Unknown,False,0.0,200.96
254,,2025-04-01 18:00:00,,,,-1.0,1.0,52.5,52.5,4.04,48.46,9.692,52.5,48.46,-5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(STC Daily),,Sell to Close,Sell to Close,Close,Unknown,,RTH15,Unknown,False,0.0,48.46
256,,2025-04-02 10:30:00,,,,1.0,1.0,-111.25,-111.25,4.04,-115.29,-20.0,-111.25,-115.29,5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(BTC LossLimit),,Buy to Close,Buy to Close,Close,Unknown,,RTH15,Unknown,True,15.290000000000006,-100.0
258,,2025-04-02 14:30:00,,,,-1.0,1.0,-170.0,-170.0,4.04,-174.04,-20.0,-170.0,-174.04,-5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(STC Stop),,Sell to Close,Sell to Close,Close,Unknown,,RTH15,Unknown,True,74.03999999999999,-100.0
260,,2025-04-03 11:15:00,,,,1.0,1.0,312.5,312.5,4.04,308.46,61.69199999999999,312.5,308.46,5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,RTH15,Unknown,False,0.0,308.46
262,,2025-04-03 15:45:00,,,,1.0,1.0,200.0,200.0,4.04,195.96,39.192,200.0,195.96,5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,RTH15,Unknown,False,0.0,195.96
264,,2025-04-04 06:30:00,,,,1.0,1.0,272.5,272.5,4.04,268.46,53.69199999999999,272.5,268.46,5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,RTH15,Unknown,False,0.0,268.46
266,,2025-04-04 13:30:00,,,,1.0,1.0,738.75,738.75,4.04,734.71,146.942,738.75,734.71,5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,RTH15,Unknown,False,0.0,734.71
268,,2025-04-06 18:00:00,,,,1.0,1.0,167.5,167.5,4.04,163.46,32.692,167.5,163.46,5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(BTC Daily),,Buy to Close,Buy to Close,Close,Unknown,,RTH15,Unknown,False,0.0,163.46
270,,2025-04-07 08:45:00,,,,-1.0,1.0,-5.0,-5.0,4.04,-9.04,-1.8079999999999998,-5.0,-9.04,-5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(STC LossLimit),,Sell to Close,Sell to Close,Close,Unknown,,RTH15,Unknown,False,0.0,-9.04
272,,2025-04-07 18:00:00,,,,-1.0,1.0,72.5,72.5,4.04,68.46,13.691999999999998,72.5,68.46,-5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(STC Daily),,Sell to Close,Sell to Close,Close,Unknown,,RTH15,Unknown,False,0.0,68.46
274,,2025-04-08 10:15:00,,,,-1.0,1.0,383.75,383.75,4.04,379.71,75.942,383.75,379.71,-5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,RTH15,Unknown,False,0.0,379.71
276,,2025-04-08 16:00:00,,,,1.0,1.0,1297.5,1297.5,4.04,1293.46,258.692,1297.5,1293.46,5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,RTH15,Unknown,False,0.0,1293.46
278,,2025-04-09 14:30:00,,,,-1.0,1.0,785.0,785.0,4.04,780.96,156.192,785.0,780.96,-5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,RTH15,Unknown,False,0.0,780.96
280,,2025-04-10 11:30:00,,,,1.0,1.0,460.0,460.0,4.04,455.96,91.192,460.0,455.96,5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,RTH15,Unknown,False,0.0,455.96
282,,2025-04-11 09:45:00,,,,1.0,1.0,-151.25,-151.25,4.04,-155.29,-20.0,-151.25,-155.29,5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(BTC LossLimit),,Buy to Close,Buy to Close,Close,Unknown,,RTH15,Unknown,True,55.28999999999999,-100.0
284,,2025-04-13 18:00:00,,,,-1.0,1.0,-53.75,-53.75,4.04,-57.79,-11.558,-53.75,-57.79,-5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(STC Daily),,Sell to Close,Sell to Close,Close,Unknown,,RTH15,Unknown,False,0.0,-57.79
286,,2025-04-14 08:00:00,,,,-1.0,1.0,-117.5,-117.5,4.04,-121.54,-20.0,-117.5,-121.54,-5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(STC LossLimit),,Sell to Close,Sell to Close,Close,Unknown,,RTH15,Unknown,True,21.540000000000006,-100.0
288,,2025-04-14 11:30:00,,,,-1.0,1.0,-150.0,-150.0,4.04,-154.04,-20.0,-150.0,-154.04,-5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(STC LossLimit),,Sell to Close,Sell to Close,Close,Unknown,,RTH15,Unknown,True,54.03999999999999,-100.0
290,,2025-04-14 18:00:00,,,,1.0,1.0,16.25,16.25,4.04,12.21,2.442,16.25,12.21,5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(BTC Daily),,Buy to Close,Buy to Close,Close,Unknown,,RTH15,Unknown,False,0.0,12.21
292,,2025-04-15 18:00:00,,,,1.0,1.0,5.0,5.0,4.04,0.96,0.192,5.0,0.96,5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(BTC Daily),,Buy to Close,Buy to Close,Close,Unknown,,RTH15,Unknown,False,0.0,0.96
294,,2025-04-16 13:15:00,,,,-1.0,1.0,-212.5,-212.5,4.04,-216.54,-20.0,-212.5,-216.54,-5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(STC Stop),,Sell to Close,Sell to Close,Close,Unknown,,RTH15,Unknown,True,116.53999999999999,-100.0
296,,2025-04-16 15:00:00,,,,1.0,1.0,208.75,208.75,4.04,204.71,40.942,208.75,204.71,5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,RTH15,Unknown,False,0.0,204.71
298,,2025-04-17 12:30:00,,,,1.0,1.0,-58.75,-58.75,4.04,-62.79,-12.558,-58.75,-62.79,5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(BTC Stop),,Buy to Close,Buy to Close,Close,Unknown,,RTH15,Unknown,False,0.0,-62.79
300,,2025-04-21 10:15:00,,,,1.0,1.0,201.25,201.25,4.04,197.21,39.442,201.25,197.21,5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,RTH15,Unknown,False,0.0,197.21
302,,2025-04-21 15:45:00,,,,1.0,1.0,-133.75,-133.75,4.04,-137.79,-20.0,-133.75,-137.79,5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(BTC Stop),,Buy to Close,Buy to Close,Close,Unknown,,RTH15,Unknown,True,37.78999999999999,-100.0
304,,2025-04-23 09:45:00,,,,-1.0,1.0,220.0,220.0,4.04,215.96,43.192,220.0,215.96,-5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,RTH15,Unknown,False,0.0,215.96
306,,2025-04-23 18:00:00,,,,1.0,1.0,73.75,73.75,4.04,69.71,13.941999999999998,73.75,69.71,5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(BTC Daily),,Buy to Close,Buy to Close,Close,Unknown,,RTH15,Unknown,False,0.0,69.71
308,,2025-04-24 10:00:00,,,,-1.0,1.0,215.0,215.0,4.04,210.96,42.192,215.0,210.96,-5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,RTH15,Unknown,False,0.0,210.96
310,,2025-04-25 12:30:00,,,,1.0,1.0,-135.0,-135.0,4.04,-139.04,-20.0,-135.0,-139.04,5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(BTC LossLimit),,Buy to Close,Buy to Close,Close,Unknown,,RTH15,Unknown,True,39.03999999999999,-100.0
312,,2025-04-27 18:00:00,,,,-1.0,1.0,88.75,88.75,4.04,84.71,16.942,88.75,84.71,-5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(STC Daily),,Sell to Close,Sell to Close,Close,Unknown,,RTH15,Unknown,False,0.0,84.71
314,,2025-04-28 09:45:00,,,,-1.0,1.0,145.0,145.0,4.04,140.96,28.192,145.0,140.96,-5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,RTH15,Unknown,False,0.0,140.96
316,,2025-04-28 11:30:00,,,,1.0,1.0,163.75,163.75,4.04,159.71,31.942,163.75,159.71,5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,RTH15,Unknown,False,0.0,159.71
318,,2025-04-29 11:00:00,,,,1.0,1.0,-101.25,-101.25,4.04,-105.29,-20.0,-101.25,-105.29,5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(BTC LossLimit),,Buy to Close,Buy to Close,Close,Unknown,,RTH15,Unknown,True,5.290000000000006,-100.0
320,,2025-04-29 18:00:00,,,,-1.0,1.0,67.5,67.5,4.04,63.46,12.692,67.5,63.46,-5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(STC Daily),,Sell to Close,Sell to Close,Close,Unknown,,RTH15,Unknown,False,0.0,63.46
322,,2025-04-30 08:30:00,,,,1.0,1.0,117.5,117.5,4.04,113.46,22.692,117.5,113.46,5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,RTH15,Unknown,False,0.0,113.46
324,,2025-04-30 16:00:00,,,,-1.0,1.0,335.0,335.0,4.04,330.96,66.192,335.0,330.96,-5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,RTH15,Unknown,False,0.0,330.96
326,,2025-05-01 09:45:00,,,,-1.0,1.0,-120.0,-120.0,4.04,-124.04,-20.0,-120.0,-124.04,-5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(STC Stop),,Sell to Close,Sell to Close,Close,Unknown,,RTH15,Unknown,True,24.040000000000006,-100.0
328,,2025-05-01 16:00:00,,,,-1.0,1.0,-162.5,-162.5,4.04,-166.54,-20.0,-162.5,-166.54,-5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(STC Stop),,Sell to Close,Sell to Close,Close,Unknown,,RTH15,Unknown,True,66.53999999999999,-100.0
330,,2025-05-02 08:45:00,,,,1.0,1.0,-161.25,-161.25,4.04,-165.29,-20.0,-161.25,-165.29,5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(BTC Stop),,Buy to Close,Buy to Close,Close,Unknown,,RTH15,Unknown,True,65.28999999999999,-100.0
331,,2025-05-02 12:15:00,,,,-1.0,1.0,-53.75,-53.75,4.04,-57.79,-11.558,-53.75,-57.79,-5.0,-5.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,RTH15,Unknown,False,0.0,-57.79
334,,2025-05-04 18:00:00,,,,-1.0,1.0,-27.5,-27.5,4.04,-31.54,-6.308,-27.5,-31.54,-5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(STC Daily),,Sell to Close,Sell to Close,Close,Unknown,,RTH15,Unknown,False,0.0,-31.54
336,,2025-05-05 10:45:00,,,,1.0,1.0,-116.25,-116.25,4.04,-120.29,-20.0,-116.25,-120.29,5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(BTC Stop),,Buy to Close,Buy to Close,Close,Unknown,,RTH15,Unknown,True,20.290000000000006,-100.0
338,,2025-05-06 10:30:00,,,,1.0,1.0,-77.5,-77.5,4.04,-81.54,-16.308,-77.5,-81.54,5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(BTC LossLimit),,Buy to Close,Buy to Close,Close,Unknown,,RTH15,Unknown,False,0.0,-81.54
340,,2025-05-07 13:15:00,,,,1.0,1.0,-33.75,-33.75,4.04,-37.79,-7.558,-33.75,-37.79,5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(BTC Stop),,Buy to Close,Buy to Close,Close,Unknown,,RTH15,Unknown,False,0.0,-37.79
341,,2025-05-07 14:15:00,,,,1.0,1.0,-61.25,-61.25,4.04,-65.29,-13.058000000000002,-61.25,-65.29,5.0,5.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,RTH15,Unknown,False,0.0,-65.29
344,,2025-05-07 15:45:00,,,,1.0,1.0,-258.75,-258.75,4.04,-262.79,-20.0,-258.75,-262.79,5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(BTC Stop),,Buy to Close,Buy to Close,Close,Unknown,,RTH15,Unknown,True,162.79000000000002,-100.0
