Id,EntryTime,ExitTime,EntryPrice,ExitPrice,EntryQty,ExitQty,QtyAbs,TradePL,GrossPL,Commission,NetPL,PointsPerContract,GrossAmount,NetAmount,AmountExit,PositionAfterExit,BaseStrategy,StrategyRaw,Symbol,EntrySide,ExitSide,ExitReason,Direction,HoldMins,StrategyBucket,Session,SLBreached,SLCorrection,AdjustedNetPL
84,,2025-01-02 09:15:00,,,,1.0,1.0,-38.75,-38.75,4.04,-42.79,-8.558,-38.75,-42.79,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(72.50)),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,-42.79
86,,2025-01-03 03:15:00,,,,-1.0,1.0,-180.0,-180.0,4.04,-184.04,-20.0,-180.0,-184.04,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,True,84.03999999999999,-100.0
88,,2025-01-03 06:45:00,,,,1.0,1.0,37.5,37.5,4.04,33.46,6.692,37.5,33.46,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,33.46
90,,2025-01-03 08:30:00,,,,-1.0,1.0,38.75,38.75,4.04,34.71,6.942,38.75,34.71,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,34.71
92,,2025-01-03 09:30:00,,,,1.0,1.0,-42.5,-42.5,4.04,-46.54,-9.308,-42.5,-46.54,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(0.00)),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,-46.54
94,,2025-01-06 03:15:00,,,,-1.0,1.0,292.5,292.5,4.04,288.46,57.69199999999999,292.5,288.46,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,288.46
96,,2025-01-07 03:15:00,,,,1.0,1.0,-56.25,-56.25,4.04,-60.29,-12.058,-56.25,-60.29,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,-60.29
98,,2025-01-07 03:45:00,,,,-1.0,1.0,47.5,47.5,4.04,43.46,8.692,47.5,43.46,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,43.46
100,,2025-01-07 09:30:00,,,,1.0,1.0,-90.0,-90.0,4.04,-94.04,-18.808,-90.0,-94.04,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(0.00)),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,-94.04
102,,2025-01-08 04:15:00,,,,-1.0,1.0,-357.5,-357.5,4.04,-361.54,-20.0,-357.5,-361.54,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,True,261.54,-100.0
104,,2025-01-08 06:30:00,,,,1.0,1.0,48.75,48.75,4.04,44.71,8.942,48.75,44.71,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(67.50)),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,44.71
106,,2025-01-08 07:00:00,,,,-1.0,1.0,-31.25,-31.25,4.04,-35.29,-7.058,-31.25,-35.29,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(57.50)),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,-35.29
108,,2025-01-08 07:15:00,,,,1.0,1.0,58.75,58.75,4.04,54.71,10.942,58.75,54.71,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(157.50)),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,54.71
110,,2025-01-08 08:30:00,,,,-1.0,1.0,47.5,47.5,4.04,43.46,8.692,47.5,43.46,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(50.00)),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,43.46
112,,2025-01-08 08:45:00,,,,1.0,1.0,20.0,20.0,4.04,15.96,3.192,20.0,15.96,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(130.00)),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,15.96
114,,2025-01-08 09:00:00,,,,-1.0,1.0,56.25,56.25,4.04,52.21,10.442,56.25,52.21,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(86.25)),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,52.21
116,,2025-01-08 09:15:00,,,,1.0,1.0,40.0,40.0,4.04,35.96,7.192,40.0,35.96,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(113.75)),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,35.96
118,,2025-01-09 04:45:00,,,,-1.0,1.0,6.25,6.25,4.04,2.21,0.442,6.25,2.21,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,2.21
120,,2025-01-09 07:30:00,,,,1.0,1.0,41.25,41.25,4.04,37.21,7.442,41.25,37.21,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,37.21
122,,2025-01-09 08:15:00,,,,-1.0,1.0,40.0,40.0,4.04,35.96,7.192,40.0,35.96,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,35.96
124,,2025-01-09 09:15:00,,,,1.0,1.0,63.75,63.75,4.04,59.71,11.942,63.75,59.71,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(62.50)),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,59.71
126,,2025-01-10 03:15:00,,,,-1.0,1.0,40.0,40.0,4.04,35.96,7.192,40.0,35.96,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,35.96
128,,2025-01-10 04:45:00,,,,1.0,1.0,52.5,52.5,4.04,48.46,9.692,52.5,48.46,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(58.75)),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,48.46
130,,2025-01-10 05:45:00,,,,-1.0,1.0,55.0,55.0,4.04,50.96,10.192,55.0,50.96,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,50.96
