Id,EntryTime,ExitTime,EntryPrice,ExitPrice,Qty,TradePL,BaseStrategy,HoldMins,Session,TradeType,RMultiple,Commission,NetPL
950,,2025-04-24 07:15:00,,,1.0,-66.25,EMA_Inversion_33,,Unknown,Unknown,,2.02,-68.27
952,,2025-04-24 07:30:00,,,-1.0,-26.25,EMA_Inversion_33,,Unknown,Unknown,,2.02,-28.27
954,,2025-04-24 07:45:00,,,1.0,28.75,EMA_Inversion_33,,Unknown,Unknown,,2.02,26.73
956,,2025-04-24 08:00:00,,,-1.0,25.0,EMA_Inversion_33,,Unknown,Unknown,,2.02,22.98
958,,2025-04-24 09:30:00,,,1.0,-120.0,EMA_Inversion_33,,Unknown,Unknown,,2.02,-122.02
960,,2025-04-24 10:30:00,,,-1.0,251.25,SuperSignal_v6,,Unknown,Unknown,,2.02,249.23
962,,2025-04-25 05:00:00,,,1.0,18.75,EMA_Inversion_33,,Unknown,Unknown,,2.02,16.73
964,,2025-04-25 07:15:00,,,-1.0,-146.25,EMA_Inversion_33,,Unknown,Unknown,,2.02,-148.27
966,,2025-04-25 07:30:00,,,1.0,-25.0,EMA_Inversion_33,,Unknown,Unknown,,2.02,-27.02
968,,2025-04-25 13:30:00,,,-1.0,192.5,SuperSignal_v6,,Unknown,Unknown,,2.02,190.48
970,,2025-04-25 16:45:00,,,-1.0,127.5,SuperSignal_v6,,Unknown,Unknown,,2.02,125.48
972,,2025-04-28 07:00:00,,,1.0,42.5,EMA_Inversion_33,,Unknown,Unknown,,2.02,40.48
974,,2025-04-28 07:30:00,,,-1.0,45.0,EMA_Inversion_33,,Unknown,Unknown,,2.02,42.98
976,,2025-04-28 11:30:00,,,1.0,110.0,SuperSignal_v6,,Unknown,Unknown,,2.02,107.98
978,,2025-04-29 04:15:00,,,1.0,55.0,EMA_Inversion_33,,Unknown,Unknown,,2.02,52.98
980,,2025-04-29 04:30:00,,,-1.0,33.75,EMA_Inversion_33,,Unknown,Unknown,,2.02,31.73
982,,2025-04-29 06:45:00,,,1.0,65.0,EMA_Inversion_33,,Unknown,Unknown,,2.02,62.98
984,,2025-04-29 13:00:00,,,-1.0,-15.0,SuperSignal_v6,,Unknown,Unknown,,2.02,-17.02
986,,2025-04-29 14:00:00,,,-1.0,105.0,SuperSignal_v6,,Unknown,Unknown,,2.02,102.98
988,,2025-04-30 06:45:00,,,1.0,41.25,EMA_Inversion_33,,Unknown,Unknown,,2.02,39.23
990,,2025-04-30 14:15:00,,,-1.0,2.5,SuperSignal_v6,,Unknown,Unknown,,2.02,0.48
992,,2025-04-30 16:00:00,,,-1.0,138.75,SuperSignal_v6,,Unknown,Unknown,,2.02,136.73
994,,2025-05-01 09:00:00,,,1.0,38.75,EMA_Inversion_33,,Unknown,Unknown,,2.02,36.73
996,,2025-05-01 09:30:00,,,-1.0,27.5,EMA_Inversion_33,,Unknown,Unknown,,2.02,25.48
998,,2025-05-01 10:15:00,,,1.0,-26.25,SuperSignal_v6,,Unknown,Unknown,,2.02,-28.27
1000,,2025-05-01 12:30:00,,,-1.0,-126.25,SuperSignal_v6,,Unknown,Unknown,,2.02,-128.27
1002,,2025-05-01 16:00:00,,,-1.0,-78.75,SuperSignal_v6,,Unknown,Unknown,,2.02,-80.77
1004,,2025-05-02 08:45:00,,,-1.0,100.0,EMA_Inversion_33,,Unknown,Unknown,,2.02,97.98
1006,,2025-05-05 04:45:00,,,1.0,37.5,EMA_Inversion_33,,Unknown,Unknown,,2.02,35.48
1008,,2025-05-05 12:15:00,,,-1.0,142.5,SuperSignal_v6,,Unknown,Unknown,,2.02,140.48
1010,,2025-05-06 09:30:00,,,-1.0,-185.0,EMA_Inversion_33,,Unknown,Unknown,,2.02,-187.02
1012,,2025-05-06 10:15:00,,,1.0,-65.0,SuperSignal_v6,,Unknown,Unknown,,2.02,-67.02
1014,,2025-05-06 12:15:00,,,-1.0,127.5,SuperSignal_v6,,Unknown,Unknown,,2.02,125.48
1016,,2025-05-06 16:15:00,,,-1.0,-97.5,SuperSignal_v6,,Unknown,Unknown,,2.02,-99.52
1018,,2025-05-07 05:00:00,,,-1.0,25.0,EMA_Inversion_33,,Unknown,Unknown,,2.02,22.98
1020,,2025-05-07 08:15:00,,,1.0,78.75,EMA_Inversion_33,,Unknown,Unknown,,2.02,76.73
1022,,2025-05-07 11:00:00,,,-1.0,-38.75,SuperSignal_v6,,Unknown,Unknown,,2.02,-40.77
1024,,2025-05-07 13:00:00,,,1.0,-142.5,SuperSignal_v6,,Unknown,Unknown,,2.02,-144.52
1026,,2025-05-07 14:15:00,,,1.0,97.5,SuperSignal_v6,,Unknown,Unknown,,2.02,95.48
1028,,2025-05-07 15:45:00,,,1.0,-218.75,SuperSignal_v6,,Unknown,Unknown,,2.02,-220.77
1030,,2025-05-08 07:45:00,,,1.0,-37.5,EMA_Inversion_33,,Unknown,Unknown,,2.02,-39.52
1032,,2025-05-08 09:30:00,,,-1.0,-63.75,EMA_Inversion_33,,Unknown,Unknown,,2.02,-65.77
1034,,2025-05-08 11:00:00,,,1.0,180.0,SuperSignal_v6,,Unknown,Unknown,,2.02,177.98
1036,,2025-05-08 12:00:00,,,-1.0,171.25,SuperSignal_v6,,Unknown,Unknown,,2.02,169.23
1038,,2025-05-08 16:00:00,,,-1.0,-85.0,SuperSignal_v6,,Unknown,Unknown,,2.02,-87.02
1040,,2025-05-09 04:15:00,,,1.0,22.5,EMA_Inversion_33,,Unknown,Unknown,,2.02,20.48
1042,,2025-05-09 06:00:00,,,-1.0,35.0,EMA_Inversion_33,,Unknown,Unknown,,2.02,32.98
1044,,2025-05-09 07:30:00,,,1.0,-3.75,EMA_Inversion_33,,Unknown,Unknown,,2.02,-5.77
1046,,2025-05-09 08:45:00,,,-1.0,57.5,EMA_Inversion_33,,Unknown,Unknown,,2.02,55.48
1048,,2025-05-11 18:00:00,,,1.0,105.0,SuperSignal_v6,,Unknown,Unknown,,2.02,102.98
1050,,2025-05-12 03:45:00,,,1.0,42.5,EMA_Inversion_33,,Unknown,Unknown,,2.02,40.48
1052,,2025-05-12 04:15:00,,,-1.0,-45.0,EMA_Inversion_33,,Unknown,Unknown,,2.02,-47.02
1054,,2025-05-12 08:45:00,,,1.0,-141.25,EMA_Inversion_33,,Unknown,Unknown,,2.02,-143.27
1056,,2025-05-12 16:00:00,,,-1.0,70.0,SuperSignal_v6,,Unknown,Unknown,,2.02,67.98
1058,,2025-05-13 06:00:00,,,-1.0,38.75,EMA_Inversion_33,,Unknown,Unknown,,2.02,36.73
1060,,2025-05-13 09:30:00,,,1.0,-98.75,EMA_Inversion_33,,Unknown,Unknown,,2.02,-100.77
1062,,2025-05-13 10:15:00,,,-1.0,192.5,SuperSignal_v6,,Unknown,Unknown,,2.02,190.48
1064,,2025-05-13 16:00:00,,,-1.0,-61.25,SuperSignal_v6,,Unknown,Unknown,,2.02,-63.27
1066,,2025-05-14 03:30:00,,,1.0,58.75,EMA_Inversion_33,,Unknown,Unknown,,2.02,56.73
1068,,2025-05-14 04:00:00,,,-1.0,25.0,EMA_Inversion_33,,Unknown,Unknown,,2.02,22.98
1070,,2025-05-14 05:00:00,,,1.0,21.25,EMA_Inversion_33,,Unknown,Unknown,,2.02,19.23
1072,,2025-05-14 07:15:00,,,-1.0,37.5,EMA_Inversion_33,,Unknown,Unknown,,2.02,35.48
1074,,2025-05-14 13:30:00,,,1.0,92.5,SuperSignal_v6,,Unknown,Unknown,,2.02,90.48
1076,,2025-05-14 18:00:00,,,1.0,2.5,SuperSignal_v6,,Unknown,Unknown,,2.02,0.48
1078,,2025-05-15 06:00:00,,,-1.0,-11.25,EMA_Inversion_33,,Unknown,Unknown,,2.02,-13.27
1080,,2025-05-15 06:45:00,,,1.0,21.25,EMA_Inversion_33,,Unknown,Unknown,,2.02,19.23
1082,,2025-05-15 08:00:00,,,-1.0,35.0,EMA_Inversion_33,,Unknown,Unknown,,2.02,32.98
1084,,2025-05-15 09:30:00,,,1.0,-22.5,EMA_Inversion_33,,Unknown,Unknown,,2.02,-24.52
1086,,2025-05-15 11:30:00,,,-1.0,140.0,SuperSignal_v6,,Unknown,Unknown,,2.02,137.98
1088,,2025-05-15 15:30:00,,,-1.0,-61.25,SuperSignal_v6,,Unknown,Unknown,,2.02,-63.27
1090,,2025-05-16 09:00:00,,,1.0,-37.5,EMA_Inversion_33,,Unknown,Unknown,,2.02,-39.52
1092,,2025-05-16 13:30:00,,,-1.0,103.75,SuperSignal_v6,,Unknown,Unknown,,2.02,101.73
1094,,2025-05-19 05:30:00,,,-1.0,7.5,EMA_Inversion_33,,Unknown,Unknown,,2.02,5.48
1096,,2025-05-19 06:15:00,,,1.0,33.75,EMA_Inversion_33,,Unknown,Unknown,,2.02,31.73
1098,,2025-05-19 06:45:00,,,-1.0,55.0,EMA_Inversion_33,,Unknown,Unknown,,2.02,52.98
1100,,2025-05-19 09:15:00,,,1.0,12.5,EMA_Inversion_33,,Unknown,Unknown,,2.02,10.48
1102,,2025-05-19 09:30:00,,,-1.0,26.25,EMA_Inversion_33,,Unknown,Unknown,,2.02,24.23
1104,,2025-05-20 03:45:00,,,1.0,-245.0,EMA_Inversion_33,,Unknown,Unknown,,2.02,-247.02
1106,,2025-05-20 07:00:00,,,-1.0,46.25,EMA_Inversion_33,,Unknown,Unknown,,2.02,44.23
1108,,2025-05-20 13:15:00,,,1.0,11.25,SuperSignal_v6,,Unknown,Unknown,,2.02,9.23
1110,,2025-05-20 15:15:00,,,1.0,62.5,SuperSignal_v6,,Unknown,Unknown,,2.02,60.48
1112,,2025-05-21 04:45:00,,,-1.0,-30.0,EMA_Inversion_33,,Unknown,Unknown,,2.02,-32.02
1114,,2025-05-21 05:15:00,,,1.0,2.5,EMA_Inversion_33,,Unknown,Unknown,,2.02,0.48
1116,,2025-05-21 07:00:00,,,-1.0,-25.0,EMA_Inversion_33,,Unknown,Unknown,,2.02,-27.02
1118,,2025-05-21 08:45:00,,,1.0,-1.25,EMA_Inversion_33,,Unknown,Unknown,,2.02,-3.27
1120,,2025-05-21 13:00:00,,,-1.0,181.25,SuperSignal_v6,,Unknown,Unknown,,2.02,179.23
1122,,2025-05-21 15:15:00,,,1.0,157.5,SuperSignal_v6,,Unknown,Unknown,,2.02,155.48
1124,,2025-05-22 07:00:00,,,1.0,18.75,EMA_Inversion_33,,Unknown,Unknown,,2.02,16.73
1126,,2025-05-22 08:45:00,,,-1.0,-96.25,EMA_Inversion_33,,Unknown,Unknown,,2.02,-98.27
1128,,2025-05-22 09:00:00,,,1.0,-70.0,EMA_Inversion_33,,Unknown,Unknown,,2.02,-72.02
1130,,2025-05-22 09:15:00,,,-1.0,11.25,EMA_Inversion_33,,Unknown,Unknown,,2.02,9.23
1132,,2025-05-23 05:15:00,,,1.0,23.75,EMA_Inversion_33,,Unknown,Unknown,,2.02,21.73
1134,,2025-05-23 06:00:00,,,-1.0,3.75,EMA_Inversion_33,,Unknown,Unknown,,2.02,1.73
1136,,2025-05-23 06:15:00,,,1.0,21.25,EMA_Inversion_33,,Unknown,Unknown,,2.02,19.23
1138,,2025-05-23 08:30:00,,,-1.0,-365.0,EMA_Inversion_33,,Unknown,Unknown,,2.02,-367.02
1140,,2025-05-23 08:45:00,,,1.0,5.0,EMA_Inversion_33,,Unknown,Unknown,,2.02,2.98
1142,,2025-05-23 13:30:00,,,-1.0,270.0,SuperSignal_v6,,Unknown,Unknown,,2.02,267.98
1144,,2025-05-27 04:00:00,,,1.0,-102.5,EMA_Inversion_33,,Unknown,Unknown,,2.02,-104.52
1146,,2025-05-27 04:15:00,,,-1.0,-2.5,EMA_Inversion_33,,Unknown,Unknown,,2.02,-4.52
1148,,2025-05-27 08:45:00,,,1.0,80.0,EMA_Inversion_33,,Unknown,Unknown,,2.02,77.98
1150,,2025-05-27 09:30:00,,,-1.0,-20.0,EMA_Inversion_33,,Unknown,Unknown,,2.02,-22.02
1152,,2025-05-28 03:30:00,,,1.0,-193.75,EMA_Inversion_33,,Unknown,Unknown,,2.02,-195.77
1154,,2025-05-28 06:45:00,,,-1.0,66.25,EMA_Inversion_33,,Unknown,Unknown,,2.02,64.23
1156,,2025-05-28 09:30:00,,,1.0,-12.5,EMA_Inversion_33,,Unknown,Unknown,,2.02,-14.52
1158,,2025-05-29 03:45:00,,,-1.0,301.25,EMA_Inversion_33,,Unknown,Unknown,,2.02,299.23
1160,,2025-05-29 04:30:00,,,1.0,33.75,EMA_Inversion_33,,Unknown,Unknown,,2.02,31.73
1162,,2025-05-30 04:15:00,,,-1.0,-378.75,EMA_Inversion_33,,Unknown,Unknown,,2.02,-380.77
1164,,2025-05-30 08:15:00,,,1.0,146.25,EMA_Inversion_33,,Unknown,Unknown,,2.02,144.23
1166,,2025-05-30 08:45:00,,,-1.0,72.5,EMA_Inversion_33,,Unknown,Unknown,,2.02,70.48
1168,,2025-05-30 09:00:00,,,1.0,22.5,EMA_Inversion_33,,Unknown,Unknown,,2.02,20.48
1170,,2025-05-30 12:30:00,,,-1.0,-46.25,SuperSignal_v6,,Unknown,Unknown,,2.02,-48.27
1172,,2025-06-01 18:00:00,,,-1.0,-15.0,SuperSignal_v6,,Unknown,Unknown,,2.02,-17.02
1174,,2025-06-02 03:45:00,,,-1.0,55.0,EMA_Inversion_33,,Unknown,Unknown,,2.02,52.98
1176,,2025-06-02 04:00:00,,,1.0,-2.5,EMA_Inversion_33,,Unknown,Unknown,,2.02,-4.52
1178,,2025-06-02 04:15:00,,,-1.0,50.0,EMA_Inversion_33,,Unknown,Unknown,,2.02,47.98
1180,,2025-06-02 05:15:00,,,1.0,45.0,EMA_Inversion_33,,Unknown,Unknown,,2.02,42.98
1182,,2025-06-02 07:00:00,,,-1.0,42.5,EMA_Inversion_33,,Unknown,Unknown,,2.02,40.48
1184,,2025-06-02 09:30:00,,,1.0,-36.25,EMA_Inversion_33,,Unknown,Unknown,,2.02,-38.27
1186,,2025-06-02 14:30:00,,,-1.0,187.5,SuperSignal_v6,,Unknown,Unknown,,2.02,185.48
1188,,2025-06-03 05:45:00,,,-1.0,55.0,EMA_Inversion_33,,Unknown,Unknown,,2.02,52.98
1190,,2025-06-03 06:15:00,,,1.0,18.75,EMA_Inversion_33,,Unknown,Unknown,,2.02,16.73
1192,,2025-06-03 06:45:00,,,-1.0,28.75,EMA_Inversion_33,,Unknown,Unknown,,2.02,26.73
1194,,2025-06-03 09:30:00,,,1.0,-86.25,EMA_Inversion_33,,Unknown,Unknown,,2.02,-88.27
1196,,2025-06-03 11:45:00,,,-1.0,150.0,SuperSignal_v6,,Unknown,Unknown,,2.02,147.98
1198,,2025-06-03 18:00:00,,,-1.0,-11.25,SuperSignal_v6,,Unknown,Unknown,,2.02,-13.27
1200,,2025-06-04 08:30:00,,,1.0,18.75,EMA_Inversion_33,,Unknown,Unknown,,2.02,16.73
1202,,2025-06-05 03:30:00,,,-1.0,60.0,EMA_Inversion_33,,Unknown,Unknown,,2.02,57.98
1204,,2025-06-05 05:15:00,,,1.0,32.5,EMA_Inversion_33,,Unknown,Unknown,,2.02,30.48
1206,,2025-06-05 05:45:00,,,-1.0,13.75,EMA_Inversion_33,,Unknown,Unknown,,2.02,11.73
1208,,2025-06-05 07:15:00,,,1.0,43.75,EMA_Inversion_33,,Unknown,Unknown,,2.02,41.73
1210,,2025-06-05 09:00:00,,,-1.0,70.0,EMA_Inversion_33,,Unknown,Unknown,,2.02,67.98
1212,,2025-06-05 09:30:00,,,1.0,-13.75,EMA_Inversion_33,,Unknown,Unknown,,2.02,-15.77
1214,,2025-06-05 13:00:00,,,-1.0,-77.5,SuperSignal_v6,,Unknown,Unknown,,2.02,-79.52
1216,,2025-06-05 15:30:00,,,1.0,151.25,SuperSignal_v6,,Unknown,Unknown,,2.02,149.23
1218,,2025-06-06 14:15:00,,,1.0,-206.25,SuperSignal_v6,,Unknown,Unknown,,2.02,-208.27
1220,,2025-06-10 03:15:00,,,1.0,-15.0,EMA_Inversion_33,,Unknown,Unknown,,2.02,-17.02
1222,,2025-06-10 04:00:00,,,-1.0,-10.0,EMA_Inversion_33,,Unknown,Unknown,,2.02,-12.02
1224,,2025-06-10 04:15:00,,,1.0,37.5,EMA_Inversion_33,,Unknown,Unknown,,2.02,35.48
1226,,2025-06-10 04:45:00,,,-1.0,53.75,EMA_Inversion_33,,Unknown,Unknown,,2.02,51.73
1228,,2025-06-11 03:30:00,,,1.0,-93.75,EMA_Inversion_33,,Unknown,Unknown,,2.02,-95.77
1230,,2025-06-11 04:00:00,,,-1.0,31.25,EMA_Inversion_33,,Unknown,Unknown,,2.02,29.23
1232,,2025-06-11 08:45:00,,,1.0,-148.75,EMA_Inversion_33,,Unknown,Unknown,,2.02,-150.77
1234,,2025-06-11 09:00:00,,,-1.0,-18.75,EMA_Inversion_33,,Unknown,Unknown,,2.02,-20.77
1236,,2025-06-11 09:15:00,,,1.0,15.0,EMA_Inversion_33,,Unknown,Unknown,,2.02,12.98
1238,,2025-06-11 12:15:00,,,-1.0,-53.75,SuperSignal_v6,,Unknown,Unknown,,2.02,-55.77
1240,,2025-06-11 14:00:00,,,-1.0,-78.75,SuperSignal_v6,,Unknown,Unknown,,2.02,-80.77
1242,,2025-06-12 08:45:00,,,-1.0,66.25,EMA_Inversion_33,,Unknown,Unknown,,2.02,64.23
1244,,2025-06-12 09:30:00,,,1.0,-6.25,EMA_Inversion_33,,Unknown,Unknown,,2.02,-8.27
1246,,2025-06-12 18:00:00,,,-1.0,142.5,SuperSignal_v6,,Unknown,Unknown,,2.02,140.48
1248,,2025-06-13 09:30:00,,,1.0,-120.0,EMA_Inversion_33,,Unknown,Unknown,,2.02,-122.02
1250,,2025-06-13 14:30:00,,,-1.0,-23.75,SuperSignal_v6,,Unknown,Unknown,,2.02,-25.77
1252,,2025-06-16 05:45:00,,,1.0,47.5,EMA_Inversion_33,,Unknown,Unknown,,2.02,45.48
1254,,2025-06-16 06:15:00,,,-1.0,21.25,EMA_Inversion_33,,Unknown,Unknown,,2.02,19.23
1256,,2025-06-17 03:15:00,,,1.0,0.0,EMA_Inversion_33,,Unknown,Unknown,,2.02,-2.02
1258,,2025-06-17 07:15:00,,,-1.0,3.75,EMA_Inversion_33,,Unknown,Unknown,,2.02,1.73
1260,,2025-06-17 09:30:00,,,1.0,-23.75,EMA_Inversion_33,,Unknown,Unknown,,2.02,-25.77
1262,,2025-06-17 13:00:00,,,-1.0,-15.0,SuperSignal_v6,,Unknown,Unknown,,2.02,-17.02
1264,,2025-06-17 14:00:00,,,1.0,75.0,SuperSignal_v6,,Unknown,Unknown,,2.02,72.98
1266,,2025-06-18 07:00:00,,,1.0,80.0,EMA_Inversion_33,,Unknown,Unknown,,2.02,77.98
1268,,2025-06-18 07:45:00,,,-1.0,56.25,EMA_Inversion_33,,Unknown,Unknown,,2.02,54.23
1270,,2025-06-18 08:45:00,,,1.0,15.0,EMA_Inversion_33,,Unknown,Unknown,,2.02,12.98
1272,,2025-06-18 09:30:00,,,-1.0,6.25,EMA_Inversion_33,,Unknown,Unknown,,2.02,4.23
1274,,2025-06-19 03:15:00,,,1.0,156.25,EMA_Inversion_33,,Unknown,Unknown,,2.02,154.23
1276,,2025-06-19 03:30:00,,,-1.0,-33.75,EMA_Inversion_33,,Unknown,Unknown,,2.02,-35.77
1278,,2025-06-19 03:45:00,,,1.0,10.0,EMA_Inversion_33,,Unknown,Unknown,,2.02,7.98
1280,,2025-06-20 03:30:00,,,-1.0,96.25,EMA_Inversion_33,,Unknown,Unknown,,2.02,94.23
1282,,2025-06-20 04:45:00,,,1.0,23.75,EMA_Inversion_33,,Unknown,Unknown,,2.02,21.73
1284,,2025-06-20 07:45:00,,,-1.0,102.5,EMA_Inversion_33,,Unknown,Unknown,,2.02,100.48
1286,,2025-06-20 11:00:00,,,1.0,122.5,SuperSignal_v6,,Unknown,Unknown,,2.02,120.48
1288,,2025-06-20 16:15:00,,,1.0,-30.0,SuperSignal_v6,,Unknown,Unknown,,2.02,-32.02
1290,,2025-06-23 07:15:00,,,1.0,38.75,EMA_Inversion_33,,Unknown,Unknown,,2.02,36.73
1292,,2025-06-23 08:15:00,,,-1.0,7.5,EMA_Inversion_33,,Unknown,Unknown,,2.02,5.48
1294,,2025-06-23 08:30:00,,,1.0,11.25,EMA_Inversion_33,,Unknown,Unknown,,2.02,9.23
1296,,2025-06-23 09:00:00,,,-1.0,58.75,EMA_Inversion_33,,Unknown,Unknown,,2.02,56.73
1298,,2025-06-24 07:00:00,,,1.0,-481.25,EMA_Inversion_33,,Unknown,Unknown,,2.02,-483.27
1300,,2025-06-24 09:30:00,,,-1.0,-23.75,EMA_Inversion_33,,Unknown,Unknown,,2.02,-25.77
1302,,2025-06-25 04:30:00,,,1.0,-131.25,EMA_Inversion_33,,Unknown,Unknown,,2.02,-133.27
1304,,2025-06-25 07:45:00,,,-1.0,35.0,EMA_Inversion_33,,Unknown,Unknown,,2.02,32.98
1306,,2025-06-25 11:00:00,,,1.0,-37.5,SuperSignal_v6,,Unknown,Unknown,,2.02,-39.52
1308,,2025-06-25 15:15:00,,,1.0,-3.75,SuperSignal_v6,,Unknown,Unknown,,2.02,-5.77
1310,,2025-06-27 09:15:00,,,1.0,-216.25,EMA_Inversion_33,,Unknown,Unknown,,2.02,-218.27
1312,,2025-06-27 09:30:00,,,-1.0,-5.0,EMA_Inversion_33,,Unknown,Unknown,,2.02,-7.02
1314,,2025-06-27 16:00:00,,,1.0,-73.75,SuperSignal_v6,,Unknown,Unknown,,2.02,-75.77
1316,,2025-06-30 08:45:00,,,1.0,23.75,EMA_Inversion_33,,Unknown,Unknown,,2.02,21.73
1318,,2025-06-30 18:00:00,,,-1.0,2.5,SuperSignal_v6,,Unknown,Unknown,,2.02,0.48
1320,,2025-07-01 11:00:00,,,-1.0,-37.5,SuperSignal_v6,,Unknown,Unknown,,2.02,-39.52
1322,,2025-07-01 11:30:00,,,1.0,-88.75,SuperSignal_v6,,Unknown,Unknown,,2.02,-90.77
1324,,2025-07-01 16:15:00,,,-1.0,20.0,SuperSignal_v6,,Unknown,Unknown,,2.02,17.98
1326,,2025-07-02 08:00:00,,,-1.0,-28.75,EMA_Inversion_33,,Unknown,Unknown,,2.02,-30.77
1328,,2025-07-02 08:45:00,,,1.0,61.25,EMA_Inversion_33,,Unknown,Unknown,,2.02,59.23
1330,,2025-07-02 10:45:00,,,-1.0,126.25,SuperSignal_v6,,Unknown,Unknown,,2.02,124.23
1332,,2025-07-03 05:00:00,,,1.0,43.75,EMA_Inversion_33,,Unknown,Unknown,,2.02,41.73
1334,,2025-07-03 08:00:00,,,-1.0,31.25,EMA_Inversion_33,,Unknown,Unknown,,2.02,29.23
1336,,2025-07-03 08:45:00,,,1.0,-37.5,EMA_Inversion_33,,Unknown,Unknown,,2.02,-39.52
1338,,2025-07-03 09:00:00,,,-1.0,-15.0,EMA_Inversion_33,,Unknown,Unknown,,2.02,-17.02
1340,,2025-07-03 09:15:00,,,1.0,-22.5,EMA_Inversion_33,,Unknown,Unknown,,2.02,-24.52
1342,,2025-07-03 09:30:00,,,-1.0,16.25,EMA_Inversion_33,,Unknown,Unknown,,2.02,14.23
1344,,2025-07-04 03:15:00,,,1.0,-25.0,EMA_Inversion_33,,Unknown,Unknown,,2.02,-27.02
1346,,2025-07-07 05:45:00,,,-1.0,7.5,EMA_Inversion_33,,Unknown,Unknown,,2.02,5.48
1348,,2025-07-07 09:00:00,,,1.0,-16.25,EMA_Inversion_33,,Unknown,Unknown,,2.02,-18.27
1350,,2025-07-07 10:15:00,,,-1.0,-35.0,Inversion_33_TimeGate_SOL,,Unknown,Unknown,,2.02,-37.02
1352,,2025-07-07 12:00:00,,,1.0,61.25,SuperSignal_v6,,Unknown,Unknown,,2.02,59.23
1354,,2025-07-07 18:00:00,,,1.0,8.75,SuperSignal_v6,,Unknown,Unknown,,2.02,6.73
1356,,2025-07-08 06:30:00,,,1.0,25.0,EMA_Inversion_33,,Unknown,Unknown,,2.02,22.98
1358,,2025-07-08 07:15:00,,,-1.0,31.25,EMA_Inversion_33,,Unknown,Unknown,,2.02,29.23
1360,,2025-07-08 10:45:00,,,1.0,17.5,SuperSignal_v6,,Unknown,Unknown,,2.02,15.48
1362,,2025-07-08 12:30:00,,,1.0,-66.25,SuperSignal_v6,,Unknown,Unknown,,2.02,-68.27
1364,,2025-07-08 18:00:00,,,1.0,-1.25,SuperSignal_v6,,Unknown,Unknown,,2.02,-3.27
1366,,2025-07-09 03:30:00,,,-1.0,-7.5,EMA_Inversion_33,,Unknown,Unknown,,2.02,-9.52
1368,,2025-07-09 09:30:00,,,1.0,-128.75,EMA_Inversion_33,,Unknown,Unknown,,2.02,-130.77
1370,,2025-07-10 04:15:00,,,-1.0,6.25,EMA_Inversion_33,,Unknown,Unknown,,2.02,4.23
1372,,2025-07-10 09:30:00,,,1.0,-55.0,EMA_Inversion_33,,Unknown,Unknown,,2.02,-57.02
1374,,2025-07-10 13:15:00,,,-1.0,100.0,SuperSignal_v6,,Unknown,Unknown,,2.02,97.98
1376,,2025-07-11 08:00:00,,,-1.0,-33.75,EMA_Inversion_33,,Unknown,Unknown,,2.02,-35.77
1378,,2025-07-11 08:30:00,,,1.0,22.5,EMA_Inversion_33,,Unknown,Unknown,,2.02,20.48
1380,,2025-07-11 15:15:00,,,-1.0,68.75,SuperSignal_v6,,Unknown,Unknown,,2.02,66.73
1382,,2025-07-11 16:15:00,,,-1.0,-53.75,SuperSignal_v6,,Unknown,Unknown,,2.02,-55.77
1384,,2025-07-14 04:00:00,,,-1.0,62.5,EMA_Inversion_33,,Unknown,Unknown,,2.02,60.48
1386,,2025-07-14 09:30:00,,,1.0,-88.75,EMA_Inversion_33,,Unknown,Unknown,,2.02,-90.77
1388,,2025-07-14 18:00:00,,,-1.0,75.0,SuperSignal_v6,,Unknown,Unknown,,2.02,72.98
1390,,2025-07-15 08:30:00,,,1.0,15.0,EMA_Inversion_33,,Unknown,Unknown,,2.02,12.98
1392,,2025-07-15 09:15:00,,,-1.0,47.5,EMA_Inversion_33,,Unknown,Unknown,,2.02,45.48
1394,,2025-07-15 11:00:00,,,1.0,181.25,SuperSignal_v6,,Unknown,Unknown,,2.02,179.23
1396,,2025-07-15 15:00:00,,,1.0,46.25,SuperSignal_v6,,Unknown,Unknown,,2.02,44.23
1398,,2025-07-16 09:30:00,,,1.0,-88.75,EMA_Inversion_33,,Unknown,Unknown,,2.02,-90.77
1400,,2025-07-16 18:00:00,,,-1.0,5.0,SuperSignal_v6,,Unknown,Unknown,,2.02,2.98
1402,,2025-07-17 07:45:00,,,1.0,42.5,EMA_Inversion_33,,Unknown,Unknown,,2.02,40.48
1404,,2025-07-17 09:00:00,,,-1.0,71.25,EMA_Inversion_33,,Unknown,Unknown,,2.02,69.23
1406,,2025-07-18 04:00:00,,,1.0,-158.75,EMA_Inversion_33,,Unknown,Unknown,,2.02,-160.77
1408,,2025-07-18 09:15:00,,,-1.0,28.75,EMA_Inversion_33,,Unknown,Unknown,,2.02,26.73
1410,,2025-07-18 09:30:00,,,1.0,-1.25,EMA_Inversion_33,,Unknown,Unknown,,2.02,-3.27
1412,,2025-07-21 03:15:00,,,-1.0,-10.0,EMA_Inversion_33,,Unknown,Unknown,,2.02,-12.02
1414,,2025-07-21 08:45:00,,,1.0,15.0,EMA_Inversion_33,,Unknown,Unknown,,2.02,12.98
1416,,2025-07-21 11:45:00,,,-1.0,131.25,SuperSignal_v6,,Unknown,Unknown,,2.02,129.23
1418,,2025-07-21 14:45:00,,,-1.0,-10.0,SuperSignal_v6,,Unknown,Unknown,,2.02,-12.02
1420,,2025-07-22 08:00:00,,,-1.0,42.5,EMA_Inversion_33,,Unknown,Unknown,,2.02,40.48
