Id,EntryTime,ExitTime,EntryPrice,ExitPrice,EntryQty,ExitQty,QtyAbs,TradePL,GrossPL,Commission,NetPL,PointsPerContract,GrossAmount,NetAmount,AmountExit,PositionAfterExit,BaseStrategy,StrategyRaw,Symbol,EntrySide,ExitSide,ExitReason,Direction,HoldMins,StrategyBucket,Session,SLBreached,SLCorrection,AdjustedNetPL
226,,2025-05-21 18:00:00,,,,1.0,1.0,175.0,175.0,4.04,170.96,34.192,175.0,170.96,5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(BTC Daily),,Buy to Close,Buy to Close,Close,Unknown,,RTH15,Unknown,False,0.0,170.96
228,,2025-05-25 18:00:00,,,,-1.0,1.0,-3.75,-3.75,4.04,-7.79,-1.558,-3.75,-7.79,-5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(STC Daily),,Sell to Close,Sell to Close,Close,Unknown,,RTH15,Unknown,False,0.0,-7.79
230,,2025-05-27 18:00:00,,,,-1.0,1.0,61.25,61.25,4.04,57.21,11.442,61.25,57.21,-5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(STC Daily),,Sell to Close,Sell to Close,Close,Unknown,,RTH15,Unknown,False,0.0,57.21
232,,2025-05-28 16:00:00,,,,1.0,1.0,88.75,88.75,4.04,84.71,16.942,88.75,84.71,5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,RTH15,Unknown,False,0.0,84.71
234,,2025-05-29 16:00:00,,,,1.0,1.0,-128.75,-128.75,4.04,-132.79,-20.0,-128.75,-132.79,5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(BTC Stop),,Buy to Close,Buy to Close,Close,Unknown,,RTH15,Unknown,True,32.78999999999999,-100.0
236,,2025-05-30 14:30:00,,,,1.0,1.0,-171.25,-171.25,4.04,-175.29,-20.0,-171.25,-175.29,5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(BTC Stop),,Buy to Close,Buy to Close,Close,Unknown,,RTH15,Unknown,True,75.28999999999999,-100.0
238,,2025-06-01 18:00:00,,,,-1.0,1.0,-15.0,-15.0,4.04,-19.04,-3.808,-15.0,-19.04,-5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(STC Daily),,Sell to Close,Sell to Close,Close,Unknown,,RTH15,Unknown,False,0.0,-19.04
240,,2025-06-02 15:15:00,,,,-1.0,1.0,90.0,90.0,4.04,85.96,17.192,90.0,85.96,-5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,RTH15,Unknown,False,0.0,85.96
242,,2025-06-02 18:00:00,,,,-1.0,1.0,22.5,22.5,4.04,18.46,3.692,22.5,18.46,-5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(STC Daily),,Sell to Close,Sell to Close,Close,Unknown,,RTH15,Unknown,False,0.0,18.46
244,,2025-06-03 12:30:00,,,,-1.0,1.0,95.0,95.0,4.04,90.96,18.192,95.0,90.96,-5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,RTH15,Unknown,False,0.0,90.96
246,,2025-06-03 18:00:00,,,,-1.0,1.0,-11.25,-11.25,4.04,-15.29,-3.058,-11.25,-15.29,-5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(STC Daily),,Sell to Close,Sell to Close,Close,Unknown,,RTH15,Unknown,False,0.0,-15.29
248,,2025-06-04 18:00:00,,,,1.0,1.0,5.0,5.0,4.04,0.96,0.192,5.0,0.96,5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(BTC Daily),,Buy to Close,Buy to Close,Close,Unknown,,RTH15,Unknown,False,0.0,0.96
250,,2025-06-05 13:00:00,,,,-1.0,1.0,-178.75,-178.75,4.04,-182.79,-20.0,-178.75,-182.79,-5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(STC Stop),,Sell to Close,Sell to Close,Close,Unknown,,RTH15,Unknown,True,82.78999999999999,-100.0
252,,2025-06-05 18:00:00,,,,1.0,1.0,132.5,132.5,4.04,128.46,25.692,132.5,128.46,5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(BTC Daily),,Buy to Close,Buy to Close,Close,Unknown,,RTH15,Unknown,False,0.0,128.46
254,,2025-06-06 14:45:00,,,,1.0,1.0,-130.0,-130.0,4.04,-134.04,-20.0,-130.0,-134.04,5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(BTC Stop),,Buy to Close,Buy to Close,Close,Unknown,,RTH15,Unknown,True,34.03999999999999,-100.0
256,,2025-06-09 16:15:00,,,,-1.0,1.0,-70.0,-70.0,4.04,-74.04,-14.808000000000002,-70.0,-74.04,-5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(STC Stop),,Sell to Close,Sell to Close,Close,Unknown,,RTH15,Unknown,False,0.0,-74.04
258,,2025-06-10 11:45:00,,,,-1.0,1.0,-57.5,-57.5,4.04,-61.54,-12.308,-57.5,-61.54,-5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(STC Stop),,Sell to Close,Sell to Close,Close,Unknown,,RTH15,Unknown,False,0.0,-61.54
