Id,EntryTime,ExitTime,EntryPrice,ExitPrice,EntryQty,ExitQty,QtyAbs,TradePL,GrossPL,Commission,NetPL,PointsPerContract,GrossAmount,NetAmount,AmountExit,PositionAfterExit,BaseStrategy,StrategyRaw,Symbol,EntrySide,ExitSide,ExitReason,Direction,HoldMins,StrategyBucket,Session,SLBreached,SLCorrection,AdjustedNetPL
66,,2024-12-24 10:30:00,,,,-1.0,1.0,47.5,47.5,4.04,43.46,8.692,47.5,43.46,-5.0,0.0,SuperSignal_v7,SuperSignal_v7(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,43.46
68,,2024-12-26 12:30:00,,,,-1.0,1.0,78.75,78.75,4.04,74.71,14.941999999999998,78.75,74.71,-5.0,0.0,SuperSignal_v7,SuperSignal_v7(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,74.71
70,,2024-12-26 18:00:00,,,,-1.0,1.0,-38.75,-38.75,4.04,-42.79,-8.558,-38.75,-42.79,-5.0,0.0,SuperSignal_v7,SuperSignal_v7(STC Daily),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,-42.79
72,,2024-12-27 12:30:00,,,,1.0,1.0,108.75,108.75,4.04,104.71,20.942,108.75,104.71,5.0,0.0,SuperSignal_v7,SuperSignal_v7(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,104.71
74,,2024-12-27 16:00:00,,,,1.0,1.0,-90.0,-90.0,4.04,-94.04,-18.808,-90.0,-94.04,5.0,0.0,SuperSignal_v7,SuperSignal_v7(BTC Stop),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,-94.04
76,,2024-12-30 16:00:00,,,,-1.0,1.0,-38.75,-38.75,4.04,-42.79,-8.558,-38.75,-42.79,-5.0,0.0,SuperSignal_v7,SuperSignal_v7(STC Stop),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,-42.79
78,,2024-12-31 12:45:00,,,,1.0,1.0,125.0,125.0,4.04,120.96,24.192,125.0,120.96,5.0,0.0,SuperSignal_v7,SuperSignal_v7(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,120.96
80,,2025-01-01 18:00:00,,,,1.0,1.0,-2.5,-2.5,4.04,-6.54,-1.308,-2.5,-6.54,5.0,0.0,SuperSignal_v7,SuperSignal_v7(BTC Daily),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,-6.54
82,,2025-01-02 10:30:00,,,,-1.0,1.0,-136.25,-136.25,4.04,-140.29,-20.0,-136.25,-140.29,-5.0,0.0,SuperSignal_v7,SuperSignal_v7(STC Stop),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,True,40.28999999999999,-100.0
84,,2025-01-02 13:00:00,,,,1.0,1.0,167.5,167.5,4.04,163.46,32.692,167.5,163.46,5.0,0.0,SuperSignal_v7,SuperSignal_v7(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,163.46
86,,2025-01-02 15:45:00,,,,1.0,1.0,-125.0,-125.0,4.04,-129.04,-20.0,-125.0,-129.04,5.0,0.0,SuperSignal_v7,SuperSignal_v7(BTC Stop),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,True,29.039999999999992,-100.0
88,,2025-01-03 14:45:00,,,,-1.0,1.0,145.0,145.0,4.04,140.96,28.192,145.0,140.96,-5.0,0.0,SuperSignal_v7,SuperSignal_v7(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,140.96
90,,2025-01-06 11:30:00,,,,-1.0,1.0,81.25,81.25,4.04,77.21,15.441999999999998,81.25,77.21,-5.0,0.0,SuperSignal_v7,SuperSignal_v7(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,77.21
92,,2025-01-06 15:00:00,,,,1.0,1.0,73.75,73.75,4.04,69.71,13.941999999999998,73.75,69.71,5.0,0.0,SuperSignal_v7,SuperSignal_v7(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,69.71
94,,2025-01-07 10:45:00,,,,1.0,1.0,93.75,93.75,4.04,89.71,17.942,93.75,89.71,5.0,0.0,SuperSignal_v7,SuperSignal_v7(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,89.71
96,,2025-01-07 15:15:00,,,,1.0,1.0,96.25,96.25,4.04,92.21,18.442,96.25,92.21,5.0,0.0,SuperSignal_v7,SuperSignal_v7(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,92.21
98,,2025-01-08 11:45:00,,,,1.0,1.0,-117.5,-117.5,4.04,-121.54,-20.0,-117.5,-121.54,5.0,0.0,SuperSignal_v7,SuperSignal_v7(BTC Stop),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,True,21.540000000000006,-100.0
100,,2025-01-08 13:15:00,,,,1.0,1.0,-122.5,-122.5,4.04,-126.54,-20.0,-122.5,-126.54,5.0,0.0,SuperSignal_v7,SuperSignal_v7(BTC Stop),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,True,26.540000000000006,-100.0
