Id,EntryTime,ExitTime,EntryPrice,ExitPrice,Qty,TradePL,BaseStrategy,EntrySide,ExitSide,ExitReason,HoldMins,Commission,NetPL,GrossPL,Direction,Session
1040,,2025-06-30 08:45:00,,,1.0,-203.75,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,-207.79,-203.75,Unknown,Unknown
1042,,2025-07-02 08:00:00,,,-1.0,26.25,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,22.21,26.25,Unknown,Unknown
1044,,2025-07-02 08:45:00,,,1.0,61.25,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,57.21,61.25,Unknown,Unknown
1046,,2025-07-03 03:30:00,,,-1.0,227.5,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,223.46,227.5,Unknown,Unknown
1048,,2025-07-03 05:00:00,,,1.0,43.75,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,39.71,43.75,Unknown,Unknown
1050,,2025-07-03 08:00:00,,,-1.0,31.25,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,27.21,31.25,Unknown,Unknown
1052,,2025-07-03 08:45:00,,,1.0,-37.5,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,-41.54,-37.5,Unknown,Unknown
1054,,2025-07-03 09:00:00,,,-1.0,-15.0,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,-19.04,-15.0,Unknown,Unknown
1056,,2025-07-03 09:15:00,,,1.0,-22.5,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,-26.54,-22.5,Unknown,Unknown
1058,,2025-07-03 09:30:00,,,-1.0,16.25,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,12.21,16.25,Unknown,Unknown
1060,,2025-07-04 03:15:00,,,1.0,-25.0,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,-29.04,-25.0,Unknown,Unknown
1062,,2025-07-07 05:45:00,,,-1.0,7.5,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,3.46,7.5,Unknown,Unknown
1064,,2025-07-07 09:00:00,,,1.0,-16.25,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,-20.29,-16.25,Unknown,Unknown
1066,,2025-07-08 03:30:00,,,-1.0,-98.75,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,-102.79,-98.75,Unknown,Unknown
1068,,2025-07-08 06:30:00,,,1.0,25.0,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,20.96,25.0,Unknown,Unknown
1070,,2025-07-08 07:15:00,,,-1.0,31.25,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,27.21,31.25,Unknown,Unknown
1072,,2025-07-09 09:30:00,,,1.0,-55.0,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,-59.04,-55.0,Unknown,Unknown
1074,,2025-07-10 04:15:00,,,-1.0,6.25,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,2.21,6.25,Unknown,Unknown
1076,,2025-07-10 09:30:00,,,1.0,-55.0,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,-59.04,-55.0,Unknown,Unknown
1078,,2025-07-11 08:00:00,,,-1.0,-83.75,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,-87.79,-83.75,Unknown,Unknown
1080,,2025-07-11 08:30:00,,,1.0,22.5,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,18.46,22.5,Unknown,Unknown
1082,,2025-07-14 04:00:00,,,-1.0,-47.5,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,-51.54,-47.5,Unknown,Unknown
1084,,2025-07-14 09:30:00,,,1.0,-88.75,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,-92.79,-88.75,Unknown,Unknown
1086,,2025-07-15 03:45:00,,,-1.0,182.5,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,178.46,182.5,Unknown,Unknown
1088,,2025-07-15 08:30:00,,,1.0,15.0,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,10.96,15.0,Unknown,Unknown
1090,,2025-07-15 09:15:00,,,-1.0,47.5,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,43.46,47.5,Unknown,Unknown
1092,,2025-07-16 09:30:00,,,1.0,196.25,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,192.21,196.25,Unknown,Unknown
1094,,2025-07-17 03:45:00,,,-1.0,51.25,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,47.21,51.25,Unknown,Unknown
1096,,2025-07-17 07:45:00,,,1.0,42.5,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,38.46,42.5,Unknown,Unknown
1098,,2025-07-17 09:00:00,,,-1.0,71.25,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,67.21,71.25,Unknown,Unknown
1100,,2025-07-18 04:00:00,,,1.0,-158.75,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,-162.79,-158.75,Unknown,Unknown
1102,,2025-07-18 09:15:00,,,-1.0,28.75,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,24.71,28.75,Unknown,Unknown
1104,,2025-07-18 09:30:00,,,1.0,-1.25,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,-5.29,-1.25,Unknown,Unknown
1106,,2025-07-21 03:15:00,,,-1.0,-10.0,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,-14.04,-10.0,Unknown,Unknown
1108,,2025-07-21 08:45:00,,,1.0,15.0,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,10.96,15.0,Unknown,Unknown
1110,,2025-07-22 08:00:00,,,-1.0,-2.5,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,-6.54,-2.5,Unknown,Unknown
1112,,2025-07-22 09:30:00,,,1.0,-7.5,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,-11.54,-7.5,Unknown,Unknown
1114,,2025-07-23 03:15:00,,,-1.0,85.0,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,80.96,85.0,Unknown,Unknown
1116,,2025-07-24 03:30:00,,,1.0,-151.25,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,-155.29,-151.25,Unknown,Unknown
1118,,2025-07-24 05:30:00,,,-1.0,35.0,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,30.96,35.0,Unknown,Unknown
1120,,2025-07-24 09:15:00,,,1.0,27.5,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,23.46,27.5,Unknown,Unknown
1122,,2025-07-25 09:30:00,,,-1.0,41.25,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,37.21,41.25,Unknown,Unknown
1124,,2025-07-28 03:30:00,,,1.0,-212.5,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,-216.54,-212.5,Unknown,Unknown
1126,,2025-07-28 09:30:00,,,-1.0,-93.75,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,-97.79,-93.75,Unknown,Unknown
1128,,2025-07-29 09:00:00,,,1.0,-27.5,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,-31.54,-27.5,Unknown,Unknown
1130,,2025-07-30 07:00:00,,,-1.0,-100.0,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,-104.04,-100.0,Unknown,Unknown
1132,,2025-07-30 09:00:00,,,1.0,16.25,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,12.21,16.25,Unknown,Unknown
1134,,2025-07-31 03:30:00,,,-1.0,250.0,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,245.96,250.0,Unknown,Unknown
1136,,2025-07-31 07:00:00,,,1.0,46.25,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,42.21,46.25,Unknown,Unknown
1138,,2025-07-31 09:30:00,,,-1.0,-25.0,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,-29.04,-25.0,Unknown,Unknown
1140,,2025-08-01 03:15:00,,,1.0,528.75,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,524.71,528.75,Unknown,Unknown
1142,,2025-08-01 08:45:00,,,-1.0,-82.5,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,-86.54,-82.5,Unknown,Unknown
1144,,2025-08-01 09:00:00,,,1.0,90.0,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,85.96,90.0,Unknown,Unknown
1146,,2025-08-04 03:15:00,,,-1.0,-66.25,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,-70.29,-66.25,Unknown,Unknown
1148,,2025-08-04 09:30:00,,,1.0,-50.0,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,-54.04,-50.0,Unknown,Unknown
1150,,2025-08-05 06:45:00,,,-1.0,340.0,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,335.96,340.0,Unknown,Unknown
1152,,2025-08-05 09:00:00,,,1.0,36.25,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,32.21,36.25,Unknown,Unknown
1154,,2025-08-06 03:15:00,,,-1.0,-35.0,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,-39.04,-35.0,Unknown,Unknown
1156,,2025-08-06 04:45:00,,,1.0,61.25,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,57.21,61.25,Unknown,Unknown
1158,,2025-08-06 09:30:00,,,-1.0,-48.75,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,-52.79,-48.75,Unknown,Unknown
1160,,2025-08-07 07:00:00,,,1.0,-388.75,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,-392.79,-388.75,Unknown,Unknown
1162,,2025-08-07 07:30:00,,,-1.0,1.25,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,-2.79,1.25,Unknown,Unknown
1164,,2025-08-08 04:00:00,,,1.0,182.5,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,178.46,182.5,Unknown,Unknown
1166,,2025-08-08 04:30:00,,,-1.0,23.75,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,19.71,23.75,Unknown,Unknown
1168,,2025-08-08 09:00:00,,,1.0,11.25,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,7.21,11.25,Unknown,Unknown
1170,,2025-08-11 07:00:00,,,-1.0,213.75,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,209.71,213.75,Unknown,Unknown
1172,,2025-08-11 09:30:00,,,1.0,27.5,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,23.46,27.5,Unknown,Unknown
1174,,2025-08-12 03:15:00,,,-1.0,-33.75,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,-37.79,-33.75,Unknown,Unknown
1176,,2025-08-12 05:15:00,,,1.0,37.5,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,33.46,37.5,Unknown,Unknown
1178,,2025-08-12 08:45:00,,,-1.0,158.75,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,154.71,158.75,Unknown,Unknown
1180,,2025-08-12 09:15:00,,,1.0,51.25,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,47.21,51.25,Unknown,Unknown
1182,,2025-08-12 09:30:00,,,-1.0,0.0,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,-4.04,0.0,Unknown,Unknown
1184,,2025-08-13 09:30:00,,,1.0,-330.0,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,-334.04,-330.0,Unknown,Unknown
1186,,2025-08-14 04:30:00,,,-1.0,-11.25,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,-15.29,-11.25,Unknown,Unknown
1188,,2025-08-14 08:45:00,,,1.0,110.0,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,105.96,110.0,Unknown,Unknown
1190,,2025-08-15 03:30:00,,,-1.0,203.75,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,199.71,203.75,Unknown,Unknown
1192,,2025-08-15 05:00:00,,,1.0,55.0,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,50.96,55.0,Unknown,Unknown
1194,,2025-08-19 04:30:00,,,-1.0,-162.5,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,-166.54,-162.5,Unknown,Unknown
1196,,2025-08-19 09:30:00,,,1.0,-18.75,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,-22.79,-18.75,Unknown,Unknown
1198,,2025-08-20 03:15:00,,,-1.0,-227.5,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,-231.54,-227.5,Unknown,Unknown
1200,,2025-08-20 09:30:00,,,1.0,-37.5,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,-41.54,-37.5,Unknown,Unknown
