Strategy report
Symbol: /MES:XCME
Work Time: 12/16/24 5:00 AM - 8/29/25 10:00 AM


Id;Strategy;Side;Quantity;Amount;Price;Date/Time;Trade P/L;P/L;Position;
1;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$6,134.50;12/16/24 5:00 AM;;$12.50;5.0;
2;SuperSignal_v7_PreMarket45_43(STC Target);Sell to Close;-1;-5.0;$6,146.25;12/16/24 8:45 AM;$58.75;$58.75;0.0;
3;SuperSignal_v7_RTH15_v43(BTO);Buy to Open;1;5.0;$6,153.75;12/16/24 10:45 AM;;$52.50;5.0;
4;SuperSignal_v7_RTH15_v43(STC Daily);Sell to Close;-1;-5.0;$6,149.50;12/16/24 6:00 PM;($21.25);$37.50;0.0;
5;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$6,141.50;12/17/24 6:30 AM;;$11.25;5.0;
6;SuperSignal_v7_PreMarket45_43(STC Stop);Sell to Close;-1;-5.0;$6,130.25;12/17/24 8:15 AM;($56.25);($18.75);0.0;
7;SuperSignal_v7_RTH15_v43(BTO);Buy to Open;1;5.0;$6,136.50;12/17/24 11:15 AM;;($50.00);5.0;
8;SuperSignal_v7_RTH15_v43(STC Stop);Sell to Close;-1;-5.0;$6,120.00;12/17/24 2:45 PM;($82.50);($101.25);0.0;
9;SuperSignal_v7_RTH15_v43(STO);Sell to Open;-1;-5.0;$6,119.75;12/17/24 3:00 PM;;($97.50);-5.0;
10;SuperSignal_v7_RTH15_v43(BTC Stop);Buy to Close;1;5.0;$6,129.00;12/17/24 4:00 PM;($46.25);($147.50);0.0;
11;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$6,143.50;12/18/24 5:15 AM;;($141.25);5.0;
12;SuperSignal_v7_PreMarket45_43(STC Stop);Sell to Close;-1;-5.0;$6,137.50;12/18/24 9:00 AM;($30.00);($177.50);0.0;
13;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$6,125.00;12/18/24 9:15 AM;;($172.50);-5.0;
14;SuperSignal_v7_PreMarket45_43(BTC Stop);Buy to Close;1;5.0;$6,144.50;12/18/24 10:45 AM;($97.50);($275.00);0.0;
15;SuperSignal_v7_RTH15_v43(STO);Sell to Open;-1;-5.0;$6,080.00;12/18/24 2:30 PM;;($252.50);-5.0;
16;SuperSignal_v7_RTH15_v43(BTC Target);Buy to Close;1;5.0;$6,054.00;12/18/24 3:00 PM;$130.00;($145.00);0.0;
17;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$5,968.50;12/19/24 7:00 AM;;($101.25);5.0;
18;SuperSignal_v7_PreMarket45_43(STC Target);Sell to Close;-1;-5.0;$5,989.25;12/19/24 8:00 AM;$103.75;($41.25);0.0;
19;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$5,882.50;12/20/24 7:00 AM;;$0.00;-5.0;
20;SuperSignal_v7_PreMarket45_43(BTC Stop);Buy to Close;1;5.0;$5,907.50;12/20/24 8:45 AM;($125.00);($166.25);0.0;
21;SuperSignal_v7_RTH15_v43(BTO);Buy to Open;1;5.0;$6,026.00;12/20/24 2:30 PM;;($171.25);5.0;
22;SuperSignal_v7_RTH15_v43(STC Stop);Sell to Close;-1;-5.0;$6,001.75;12/20/24 3:45 PM;($121.25);($287.50);0.0;
23;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$6,012.00;12/23/24 5:30 AM;;($272.50);-5.0;
24;SuperSignal_v7_PreMarket45_43(BTC Target);Buy to Close;1;5.0;$5,993.00;12/23/24 7:00 AM;$95.00;($192.50);0.0;
25;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$6,003.25;12/23/24 8:15 AM;;($203.75);-5.0;
26;SuperSignal_v7_PreMarket45_43(BTC Target);Buy to Close;1;5.0;$5,981.50;12/23/24 10:00 AM;$108.75;($83.75);0.0;
27;SuperSignal_v7_RTH15_v43(BTO);Buy to Open;1;5.0;$6,014.50;12/23/24 12:00 PM;;($107.50);5.0;
28;SuperSignal_v7_RTH15_v43(STC Target);Sell to Close;-1;-5.0;$6,039.75;12/23/24 4:00 PM;$126.25;$42.50;0.0;
29;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$6,042.75;12/24/24 7:15 AM;;$40.00;5.0;
30;SuperSignal_v7_PreMarket45_43(STC Target);Sell to Close;-1;-5.0;$6,055.25;12/24/24 9:45 AM;$62.50;$105.00;0.0;
31;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$6,076.50;12/26/24 5:00 AM;;$130.00;-5.0;
32;SuperSignal_v7_PreMarket45_43(BTC Stop);Buy to Close;1;5.0;$6,094.50;12/26/24 11:45 AM;($90.00);$15.00;0.0;
33;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$6,066.25;12/27/24 9:00 AM;;$31.25;-5.0;
34;SuperSignal_v7_PreMarket45_43(BTC Target);Buy to Close;1;5.0;$6,050.00;12/27/24 9:45 AM;$81.25;$96.25;0.0;
35;SuperSignal_v7_RTH15_v43(STO);Sell to Open;-1;-5.0;$6,013.25;12/27/24 3:15 PM;;$90.00;-5.0;
36;SuperSignal_v7_RTH15_v43(BTC Daily);Buy to Close;1;5.0;$6,029.00;12/29/24 6:00 PM;($78.75);$17.50;0.0;
37;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$5,977.50;12/30/24 7:45 AM;;$52.50;-5.0;
38;SuperSignal_v7_PreMarket45_43(BTC Target);Buy to Close;1;5.0;$5,947.25;12/30/24 9:00 AM;$151.25;$168.75;0.0;
39;SuperSignal_v7_RTH15_v43(BTO);Buy to Open;1;5.0;$5,969.50;12/30/24 11:45 AM;;$160.00;5.0;
40;SuperSignal_v7_RTH15_v43(STC Daily);Sell to Close;-1;-5.0;$5,954.25;12/30/24 6:00 PM;($76.25);$92.50;0.0;
41;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$5,968.50;12/31/24 4:15 AM;;$116.25;5.0;
42;SuperSignal_v7_PreMarket45_43(STC Stop);Sell to Close;-1;-5.0;$5,955.75;12/31/24 10:15 AM;($63.75);$28.75;0.0;
43;SuperSignal_v7_RTH15_v43(STO);Sell to Open;-1;-5.0;$5,952.00;12/31/24 11:15 AM;;$77.50;-5.0;
44;SuperSignal_v7_RTH15_v43(BTC Target);Buy to Close;1;5.0;$5,918.50;12/31/24 2:15 PM;$167.50;$196.25;0.0;
45;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$5,989.25;1/2/25 7:00 AM;;$217.50;5.0;
46;SuperSignal_v7_PreMarket45_43(STC Stop);Sell to Close;-1;-5.0;$5,962.50;1/2/25 9:45 AM;($133.75);$62.50;0.0;
47;SuperSignal_v7_RTH15_v43(STO);Sell to Open;-1;-5.0;$5,916.25;1/2/25 12:30 PM;;$181.25;-5.0;
48;SuperSignal_v7_RTH15_v43(BTC Daily);Buy to Close;1;5.0;$5,920.00;1/2/25 6:00 PM;($18.75);$43.75;0.0;
49;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$5,944.75;1/3/25 9:30 AM;;$137.50;5.0;
50;SuperSignal_v7_PreMarket45_43(STC Target);Sell to Close;-1;-5.0;$5,966.25;1/3/25 11:15 AM;$107.50;$151.25;0.0;
51;SuperSignal_v7_RTH15_v43(BTO);Buy to Open;1;5.0;$5,966.75;1/3/25 11:30 AM;;$205.00;5.0;
52;SuperSignal_v7_RTH15_v43(STC Daily);Sell to Close;-1;-5.0;$5,985.75;1/5/25 6:00 PM;$95.00;$246.25;0.0;
53;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$6,006.50;1/6/25 4:00 AM;;$267.50;5.0;
54;SuperSignal_v7_PreMarket45_43(STC Target);Sell to Close;-1;-5.0;$6,022.75;1/6/25 6:30 AM;$81.25;$327.50;0.0;
55;SuperSignal_v7_RTH15_v43(STO);Sell to Open;-1;-5.0;$6,026.25;1/6/25 2:00 PM;;$337.50;-5.0;
56;SuperSignal_v7_RTH15_v43(BTC Target);Buy to Close;1;5.0;$6,006.50;1/6/25 4:00 PM;$98.75;$426.25;0.0;
57;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$6,030.50;1/7/25 7:45 AM;;$411.25;5.0;
58;SuperSignal_v7_PreMarket45_43(STC Stop);Sell to Close;-1;-5.0;$6,010.50;1/7/25 10:15 AM;($100.00);$326.25;0.0;
59;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$5,943.00;1/8/25 6:45 AM;;$268.75;-5.0;
60;SuperSignal_v7_RTH15_v43(BTC Stop);Buy to Close;1;5.0;$5,954.50;1/8/25 1:30 PM;($57.50);$268.75;0.0;
61;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$5,957.25;1/10/25 6:15 AM;;$252.50;5.0;
62;SuperSignal_v7_PreMarket45_43(STC Stop);Sell to Close;-1;-5.0;$5,934.75;1/10/25 8:45 AM;($112.50);$156.25;0.0;
63;SuperSignal_v7_RTH15_v43(STO);Sell to Open;-1;-5.0;$5,882.50;1/10/25 2:15 PM;;$131.25;-5.0;
64;SuperSignal_v7_RTH15_v43(BTC Daily);Buy to Close;1;5.0;$5,861.25;1/12/25 6:00 PM;$106.25;$262.50;0.0;
65;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$5,812.00;1/13/25 4:15 AM;;$265.00;-5.0;
66;SuperSignal_v7_PreMarket45_43(BTC Stop);Buy to Close;1;5.0;$5,850.50;1/13/25 11:00 AM;($192.50);$70.00;0.0;
67;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$5,889.00;1/14/25 7:15 AM;;$70.00;-5.0;
68;SuperSignal_v7_PreMarket45_43(BTC Stop);Buy to Close;1;5.0;$5,909.50;1/14/25 8:45 AM;($102.50);($32.50);0.0;
69;SuperSignal_v7_RTH15_v43(STO);Sell to Open;-1;-5.0;$5,865.75;1/14/25 3:00 PM;;$21.25;-5.0;
70;SuperSignal_v7_RTH15_v43(BTC Stop);Buy to Close;1;5.0;$5,892.50;1/14/25 4:15 PM;($133.75);($166.25);0.0;
71;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$5,890.25;1/15/25 4:45 AM;;($173.75);5.0;
72;SuperSignal_v7_PreMarket45_43(STC Target);Sell to Close;-1;-5.0;$5,904.25;1/15/25 7:00 AM;$70.00;($96.25);0.0;
73;SuperSignal_v7_RTH15_v43(BTO);Buy to Open;1;5.0;$5,979.00;1/15/25 10:45 AM;;($127.50);5.0;
74;SuperSignal_v7_RTH15_v43(STC Target);Sell to Close;-1;-5.0;$6,000.75;1/15/25 3:30 PM;$108.75;$12.50;0.0;
75;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$5,998.50;1/16/25 4:45 AM;;($3.75);-5.0;
76;SuperSignal_v7_PreMarket45_43(BTC Target);Buy to Close;1;5.0;$5,980.00;1/16/25 10:15 AM;$92.50;$105.00;0.0;
77;SuperSignal_v7_RTH15_v43(STO);Sell to Open;-1;-5.0;$5,982.50;1/16/25 1:30 PM;;$131.25;-5.0;
78;SuperSignal_v7_RTH15_v43(BTC Target);Buy to Close;1;5.0;$5,964.00;1/16/25 4:15 PM;$92.50;$197.50;0.0;
79;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$5,990.75;1/17/25 4:00 AM;;$223.75;5.0;
80;SuperSignal_v7_PreMarket45_43(STC Target);Sell to Close;-1;-5.0;$6,006.75;1/17/25 8:15 AM;$80.00;$277.50;0.0;
81;SuperSignal_v7_RTH15_v43(BTO);Buy to Open;1;5.0;$6,032.00;1/17/25 10:45 AM;;$313.75;5.0;
82;SuperSignal_v7_RTH15_v43(STC Daily);Sell to Close;-1;-5.0;$6,032.50;1/19/25 6:00 PM;$2.50;$280.00;0.0;
83;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$6,026.75;1/20/25 7:30 AM;;$273.75;-5.0;
84;SuperSignal_v7_PreMarket45_43(BTC Stop);Buy to Close;1;5.0;$6,040.00;1/20/25 8:45 AM;($66.25);$213.75;0.0;
85;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$6,057.00;1/20/25 9:00 AM;;$183.75;5.0;
86;SuperSignal_v7_PreMarket45_43(STC Stop);Sell to Close;-1;-5.0;$6,020.00;1/20/25 8:00 PM;($185.00);$28.75;0.0;
87;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$6,060.75;1/21/25 5:15 AM;;$47.50;5.0;
88;SuperSignal_v7_PreMarket45_43(STC Stop);Sell to Close;-1;-5.0;$6,045.00;1/21/25 10:15 AM;($78.75);($50.00);0.0;
89;SuperSignal_v7_RTH15_v43(BTO);Buy to Open;1;5.0;$6,070.75;1/21/25 12:00 PM;;($52.50);5.0;
90;SuperSignal_v7_RTH15_v43(STC Target);Sell to Close;-1;-5.0;$6,092.00;1/21/25 4:15 PM;$106.25;$56.25;0.0;
91;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$6,112.25;1/22/25 4:15 AM;;$63.75;5.0;
92;SuperSignal_v7_PreMarket45_43(STC Target);Sell to Close;-1;-5.0;$6,123.75;1/22/25 10:15 AM;$57.50;$113.75;0.0;
93;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$6,113.25;1/23/25 7:45 AM;;$123.75;5.0;
94;SuperSignal_v7_PreMarket45_43(STC Target);Sell to Close;-1;-5.0;$6,126.50;1/23/25 11:15 AM;$66.25;$180.00;0.0;
95;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$6,139.50;1/24/25 5:45 AM;;$160.00;-5.0;
96;SuperSignal_v7_PreMarket45_43(BTC Stop);Buy to Close;1;5.0;$6,155.25;1/24/25 9:45 AM;($78.75);$101.25;0.0;
97;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$5,996.25;1/27/25 5:15 AM;;$127.50;-5.0;
98;SuperSignal_v7_PreMarket45_43(BTC Target);Buy to Close;1;5.0;$5,957.50;1/27/25 6:00 AM;$193.75;$295.00;0.0;
99;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$6,000.00;1/27/25 9:15 AM;;$303.75;-5.0;
100;SuperSignal_v7_PreMarket45_43(BTC Stop);Buy to Close;1;5.0;$6,038.00;1/27/25 10:00 AM;($190.00);$105.00;0.0;
101;SuperSignal_v7_RTH15_v43(BTO);Buy to Open;1;5.0;$6,041.75;1/27/25 2:30 PM;;$38.75;5.0;
102;SuperSignal_v7_RTH15_v43(STC Stop);Sell to Close;-1;-5.0;$6,016.75;1/27/25 3:00 PM;($125.00);($20.00);0.0;
103;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$6,064.50;1/28/25 4:00 AM;;($18.75);5.0;
104;SuperSignal_v7_PreMarket45_43(STC Stop);Sell to Close;-1;-5.0;$6,033.25;1/28/25 10:00 AM;($156.25);($176.25);0.0;
105;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$6,098.25;1/29/25 7:30 AM;;($162.50);-5.0;
106;SuperSignal_v7_PreMarket45_43(BTC Target);Buy to Close;1;5.0;$6,083.75;1/29/25 8:30 AM;$72.50;($103.75);0.0;
107;SuperSignal_v7_RTH15_v43(STO);Sell to Open;-1;-5.0;$6,072.75;1/29/25 12:00 PM;;($133.75);-5.0;
108;SuperSignal_v7_RTH15_v43(BTC Target);Buy to Close;1;5.0;$6,054.00;1/29/25 1:15 PM;$93.75;($10.00);0.0;
109;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$6,082.00;1/30/25 7:15 AM;;$13.75;-5.0;
110;SuperSignal_v7_PreMarket45_43(BTC Stop);Buy to Close;1;5.0;$6,108.50;1/30/25 10:00 AM;($132.50);($142.50);0.0;
111;SuperSignal_v7_RTH15_v43(BTO);Buy to Open;1;5.0;$6,099.75;1/30/25 2:00 PM;;($135.00);5.0;
112;SuperSignal_v7_RTH15_v43(STC Stop);Sell to Close;-1;-5.0;$6,082.00;1/30/25 3:45 PM;($88.75);($231.25);0.0;
113;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$6,129.00;1/31/25 7:00 AM;;($236.25);5.0;
114;SuperSignal_v7_PreMarket45_43(STC Stop);Sell to Close;-1;-5.0;$6,118.00;1/31/25 9:15 AM;($55.00);($286.25);0.0;
115;SuperSignal_v7_RTH15_v43(STO);Sell to Open;-1;-5.0;$6,101.75;1/31/25 2:00 PM;;($256.25);-5.0;
116;SuperSignal_v7_RTH15_v43(BTC Target);Buy to Close;1;5.0;$6,075.50;1/31/25 2:45 PM;$131.25;($155.00);0.0;
117;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$6,026.25;2/4/25 7:45 AM;;($150.00);5.0;
118;SuperSignal_v7_PreMarket45_43(STC Target);Sell to Close;-1;-5.0;$6,051.50;2/4/25 10:15 AM;$126.25;($28.75);0.0;
119;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$6,044.25;2/5/25 9:00 AM;;($11.25);5.0;
120;SuperSignal_v7_PreMarket45_43(STC Target);Sell to Close;-1;-5.0;$6,065.00;2/5/25 12:00 PM;$103.75;$75.00;0.0;
121;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$6,089.50;2/6/25 6:45 AM;;$81.25;-5.0;
122;SuperSignal_v7_PreMarket45_43(BTC Stop);Buy to Close;1;5.0;$6,104.75;2/6/25 9:30 AM;($76.25);($1.25);0.0;
123;SuperSignal_v7_RTH15_v43(STO);Sell to Open;-1;-5.0;$6,089.25;2/6/25 2:30 PM;;$58.75;-5.0;
124;SuperSignal_v7_RTH15_v43(BTC Target);Buy to Close;1;5.0;$6,076.25;2/6/25 2:45 PM;$65.00;$63.75;0.0;
125;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$6,071.50;2/10/25 4:30 AM;;$58.75;5.0;
126;SuperSignal_v7_PreMarket45_43(STC Stop);Sell to Close;-1;-5.0;$6,068.00;2/10/25 9:45 AM;($17.50);$46.25;0.0;
127;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$6,059.50;2/11/25 9:00 AM;;$26.25;-5.0;
128;SuperSignal_v7_PreMarket45_43(BTC Stop);Buy to Close;1;5.0;$6,079.50;2/11/25 10:15 AM;($100.00);($53.75);0.0;
129;SuperSignal_v7_RTH15_v43(BTO);Buy to Open;1;5.0;$6,090.50;2/11/25 1:45 PM;;($76.25);5.0;
130;SuperSignal_v7_RTH15_v43(STC Daily);Sell to Close;-1;-5.0;$6,090.75;2/11/25 6:00 PM;$1.25;($52.50);0.0;
131;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$6,080.25;2/12/25 4:15 AM;;($48.75);-5.0;
132;SuperSignal_v7_PreMarket45_43(BTC Stop);Buy to Close;1;5.0;$6,094.75;2/12/25 8:15 AM;($72.50);($125.00);0.0;
133;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$6,030.50;2/12/25 8:45 AM;;($128.75);-5.0;
134;SuperSignal_v7_PreMarket45_43(BTC Daily);Buy to Close;1;5.0;$6,079.75;2/12/25 6:00 PM;($246.25);($371.25);0.0;
135;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$6,082.75;2/13/25 8:45 AM;;($361.25);5.0;
136;SuperSignal_v7_PreMarket45_43(STC Target);Sell to Close;-1;-5.0;$6,112.25;2/13/25 10:45 AM;$147.50;($223.75);0.0;
137;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$6,129.50;2/14/25 5:45 AM;;($221.25);-5.0;
138;SuperSignal_v7_PreMarket45_43(BTC Stop);Buy to Close;1;5.0;$6,143.50;2/14/25 10:15 AM;($70.00);($293.75);0.0;
139;SuperSignal_v7_RTH15_v43(STO);Sell to Open;-1;-5.0;$6,131.00;2/14/25 12:15 PM;;($280.00);-5.0;
140;SuperSignal_v7_RTH15_v43(BTC Daily);Buy to Close;1;5.0;$6,133.75;2/16/25 6:00 PM;($13.75);($307.50);0.0;
141;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$6,145.25;2/17/25 6:15 AM;;($322.50);5.0;
142;SuperSignal_v7_PreMarket45_43(STC Stop);Sell to Close;-1;-5.0;$6,137.50;2/17/25 9:45 AM;($38.75);($346.25);0.0;
143;SuperSignal_v7_RTH15_v43(BTO);Buy to Open;1;5.0;$6,146.00;2/17/25 11:30 AM;;($343.75);5.0;
144;SuperSignal_v7_RTH15_v43(STC Stop);Sell to Close;-1;-5.0;$6,141.25;2/17/25 6:15 PM;($23.75);($370.00);0.0;
145;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$6,143.25;2/18/25 9:30 AM;;($336.25);-5.0;
146;SuperSignal_v7_PreMarket45_43(BTC Target);Buy to Close;1;5.0;$6,125.25;2/18/25 2:15 PM;$90.00;($280.00);0.0;
147;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$6,142.50;2/19/25 5:30 AM;;($266.25);-5.0;
148;SuperSignal_v7_PreMarket45_43(BTC Stop);Buy to Close;1;5.0;$6,155.25;2/19/25 2:15 PM;($63.75);($343.75);0.0;
149;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$6,152.25;2/20/25 5:00 AM;;($340.00);5.0;
150;SuperSignal_v7_PreMarket45_43(STC Stop);Sell to Close;-1;-5.0;$6,143.00;2/20/25 7:00 AM;($46.25);($390.00);0.0;
151;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$6,138.00;2/21/25 6:00 AM;;($390.00);5.0;
152;SuperSignal_v7_PreMarket45_43(STC Stop);Sell to Close;-1;-5.0;$6,128.25;2/21/25 9:45 AM;($48.75);($438.75);0.0;
153;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$6,064.50;2/24/25 4:15 AM;;($430.00);5.0;
154;SuperSignal_v7_PreMarket45_43(STC Stop);Sell to Close;-1;-5.0;$6,042.50;2/24/25 9:45 AM;($110.00);($548.75);0.0;
155;SuperSignal_v7_RTH15_v43(STO);Sell to Open;-1;-5.0;$6,030.25;2/24/25 2:30 PM;;($545.00);-5.0;
156;SuperSignal_v7_RTH15_v43(BTC Target);Buy to Close;1;5.0;$6,010.75;2/24/25 4:00 PM;$97.50;($451.25);0.0;
157;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$6,010.00;2/25/25 8:30 AM;;($485.00);5.0;
158;SuperSignal_v7_PreMarket45_43(STC Stop);Sell to Close;-1;-5.0;$5,984.00;2/25/25 10:00 AM;($130.00);($581.25);0.0;
159;SuperSignal_v7_RTH15_v43(STO);Sell to Open;-1;-5.0;$5,965.50;2/25/25 1:30 PM;;($678.75);-5.0;
160;SuperSignal_v7_RTH15_v43(BTC Stop);Buy to Close;1;5.0;$5,995.50;2/25/25 3:30 PM;($150.00);($731.25);0.0;
161;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$5,998.00;2/26/25 4:15 AM;;($721.25);5.0;
162;SuperSignal_v7_PreMarket45_43(STC Stop);Sell to Close;-1;-5.0;$5,981.75;2/26/25 9:45 AM;($81.25);($812.50);0.0;
163;SuperSignal_v7_RTH15_v43(STO);Sell to Open;-1;-5.0;$5,952.75;2/26/25 2:00 PM;;($810.00);-5.0;
164;SuperSignal_v7_RTH15_v43(BTC Stop);Buy to Close;1;5.0;$5,987.50;2/26/25 4:30 PM;($173.75);($986.25);0.0;
165;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$6,005.25;2/27/25 5:30 AM;;($995.00);5.0;
166;SuperSignal_v7_PreMarket45_43(STC Stop);Sell to Close;-1;-5.0;$5,986.75;2/27/25 9:00 AM;($92.50);($1,078.75);0.0;
167;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$5,898.50;2/28/25 6:45 AM;;($1,087.50);5.0;
168;SuperSignal_v7_PreMarket45_43(STC Stop);Sell to Close;-1;-5.0;$5,881.75;2/28/25 8:30 AM;($83.75);($1,162.50);0.0;
169;SuperSignal_v7_RTH15_v43(BTO);Buy to Open;1;5.0;$5,897.75;2/28/25 2:45 PM;;($1,128.75);5.0;
170;SuperSignal_v7_RTH15_v43(STC Target);Sell to Close;-1;-5.0;$5,939.00;2/28/25 4:00 PM;$206.25;($956.25);0.0;
171;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$5,999.00;3/3/25 7:15 AM;;($978.75);5.0;
172;SuperSignal_v7_PreMarket45_43(STC Stop);Sell to Close;-1;-5.0;$5,978.50;3/3/25 9:45 AM;($102.50);($1,058.75);0.0;
173;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$5,844.75;3/4/25 7:15 AM;;($946.25);-5.0;
174;SuperSignal_v7_PreMarket45_43(BTC Target);Buy to Close;1;5.0;$5,811.50;3/4/25 9:45 AM;$166.25;($892.50);0.0;
175;SuperSignal_v7_RTH15_v43(BTO);Buy to Open;1;5.0;$5,824.50;3/4/25 2:00 PM;;($828.75);5.0;
176;SuperSignal_v7_RTH15_v43(STC Target);Sell to Close;-1;-5.0;$5,875.00;3/4/25 3:30 PM;$252.50;($640.00);0.0;
177;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$5,809.50;3/5/25 7:00 AM;;($640.00);-5.0;
178;SuperSignal_v7_PreMarket45_43(BTC Target);Buy to Close;1;5.0;$5,769.50;3/5/25 11:15 AM;$200.00;($440.00);0.0;
179;SuperSignal_v7_RTH15_v43(BTO);Buy to Open;1;5.0;$5,812.50;3/5/25 12:45 PM;;($362.50);5.0;
180;SuperSignal_v7_RTH15_v43(STC Target);Sell to Close;-1;-5.0;$5,855.50;3/5/25 2:15 PM;$215.00;($225.00);0.0;
181;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$5,791.25;3/6/25 4:30 AM;;($271.25);-5.0;
182;SuperSignal_v7_PreMarket45_43(BTC Target);Buy to Close;1;5.0;$5,757.25;3/6/25 9:45 AM;$170.00;($55.00);0.0;
183;SuperSignal_v7_RTH15_v43(STO);Sell to Open;-1;-5.0;$5,744.75;3/6/25 12:45 PM;;($77.50);-5.0;
184;SuperSignal_v7_RTH15_v43(BTC Daily);Buy to Close;1;5.0;$5,761.25;3/6/25 6:00 PM;($82.50);($137.50);0.0;
185;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$5,772.75;3/7/25 4:15 AM;;($158.75);5.0;
186;SuperSignal_v7_PreMarket45_43(STC Stop);Sell to Close;-1;-5.0;$5,738.00;3/7/25 8:30 AM;($173.75);($311.25);0.0;
187;SuperSignal_v7_RTH15_v43(STO);Sell to Open;-1;-5.0;$5,713.25;3/7/25 10:45 AM;;($375.00);-5.0;
188;SuperSignal_v7_RTH15_v43(BTC Stop);Buy to Close;1;5.0;$5,765.25;3/7/25 1:45 PM;($260.00);($571.25);0.0;
189;SuperSignal_v7_RTH15_v43(BTO);Buy to Open;1;5.0;$5,769.75;3/7/25 2:00 PM;;($580.00);5.0;
190;SuperSignal_v7_RTH15_v43(STC Daily);Sell to Close;-1;-5.0;$5,772.50;3/9/25 6:00 PM;$13.75;($557.50);0.0;
191;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$5,730.00;3/10/25 4:15 AM;;($570.00);-5.0;
