Strategy report
Symbol: /MES:XCME
Work Time: 11/27/24 3:45 AM - 8/14/25 5:30 AM


Id;Strategy;Side;Quantity;Amount;Price;Date/Time;Trade P/L;P/L;Position;
1401;EMA_Inversion_33(STO -1);Sell to Open;-1;-5.0;$6,308.50;7/17/25 3:45 AM;;$7,031.25;-5.0;
1402;EMA_Inversion_33(BTO 1);Buy to Close;1;5.0;$6,300.00;7/17/25 7:45 AM;$42.50;$7,052.50;0.0;
1403;EMA_Inversion_33(BTO 1);Buy to Open;1;5.0;$6,300.00;7/17/25 7:45 AM;;$7,047.50;5.0;
1404;EMA_Inversion_33(STO -1);Sell to Close;-1;-5.0;$6,314.25;7/17/25 9:00 AM;$71.25;$7,123.75;0.0;
1405;EMA_Inversion_33(STO -1);Sell to Open;-1;-5.0;$6,314.25;7/17/25 9:00 AM;;$7,131.25;-5.0;
1406;EMA_Inversion_33(BTO 1);Buy to Close;1;5.0;$6,346.00;7/18/25 4:00 AM;($158.75);$6,965.00;0.0;
1407;EMA_Inversion_33(BTO 1);Buy to Open;1;5.0;$6,346.00;7/18/25 4:00 AM;;$6,977.50;5.0;
1408;EMA_Inversion_33(STO -1);Sell to Close;-1;-5.0;$6,351.75;7/18/25 9:15 AM;$28.75;$6,993.75;0.0;
1409;EMA_Inversion_33(STO -1);Sell to Open;-1;-5.0;$6,351.75;7/18/25 9:15 AM;;$6,992.50;-5.0;
1410;EMA_Inversion_33(STC 1(0.00));Buy to Close;1;5.0;$6,352.00;7/18/25 9:30 AM;($1.25);$6,992.50;0.0;
1411;EMA_Inversion_33(STC 1(0.00));Buy to Open;1;5.0;$6,352.00;7/18/25 9:30 AM;;$6,955.00;5.0;
1412;EMA_Inversion_33(STO -1);Sell to Close;-1;-5.0;$6,350.00;7/21/25 3:15 AM;($10.00);$6,982.50;0.0;
1413;EMA_Inversion_33(STO -1);Sell to Open;-1;-5.0;$6,350.00;7/21/25 3:15 AM;;$6,981.25;-5.0;
1414;EMA_Inversion_33(BTO 1);Buy to Close;1;5.0;$6,347.00;7/21/25 8:45 AM;$15.00;$6,997.50;0.0;
1415;EMA_Inversion_33(BTO 1);Buy to Open;1;5.0;$6,347.00;7/21/25 8:45 AM;;$6,975.00;5.0;
1416;SuperSignal_v6(STC Target);Sell to Close;-1;-5.0;$6,373.25;7/21/25 11:45 AM;$131.25;$7,128.75;0.0;
1417;SuperSignal_v6(BTO Entry);Buy to Open;1;5.0;$6,368.00;7/21/25 12:45 PM;;$7,143.75;5.0;
1418;SuperSignal_v6(STC Stop);Sell to Close;-1;-5.0;$6,366.00;7/21/25 2:45 PM;($10.00);$7,118.75;0.0;
1419;EMA_Inversion_33(BTO 1);Buy to Open;1;5.0;$6,338.00;7/22/25 4:30 AM;;$7,112.50;5.0;
1420;EMA_Inversion_33(STO -1);Sell to Close;-1;-5.0;$6,346.50;7/22/25 8:00 AM;$42.50;$7,161.25;0.0;
1421;EMA_Inversion_33(STO -1);Sell to Open;-1;-5.0;$6,346.50;7/22/25 8:00 AM;;$7,162.50;-5.0;
1422;EMA_Inversion_33(STC 1(0.00));Buy to Close;1;5.0;$6,348.00;7/22/25 9:30 AM;($7.50);$7,153.75;0.0;
1423;EMA_Inversion_33(STC 1(0.00));Buy to Open;1;5.0;$6,348.00;7/22/25 9:30 AM;;$7,147.50;5.0;
1424;SuperSignal_v6(STC Daily);Sell to Close;-1;-5.0;$6,347.50;7/22/25 6:00 PM;($2.50);$7,151.25;0.0;
1425;EMA_Inversion_33(STO -1);Sell to Open;-1;-5.0;$6,365.00;7/23/25 3:15 AM;;$7,153.75;-5.0;
1426;SuperSignal_v6(BTC Stop);Buy to Close;1;5.0;$6,372.25;7/23/25 12:00 PM;($36.25);$7,115.00;0.0;
1427;Inversion_33_TimeGate_SOL(STO);Sell to Open;-1;-5.0;$6,401.25;7/24/25 12:15 AM;;$7,121.25;-5.0;
1428;EMA_Inversion_33(BTO 1);Buy to Close;1;5.0;$6,395.25;7/24/25 3:30 AM;$30.00;$7,145.00;0.0;
1429;EMA_Inversion_33(BTO 1);Buy to Open;1;5.0;$6,395.25;7/24/25 3:30 AM;;$7,145.00;5.0;
1430;EMA_Inversion_33(STO -1);Sell to Close;-1;-5.0;$6,402.25;7/24/25 5:30 AM;$35.00;$7,180.00;0.0;
1431;EMA_Inversion_33(STO -1);Sell to Open;-1;-5.0;$6,402.25;7/24/25 5:30 AM;;$7,180.00;-5.0;
1432;EMA_Inversion_33(BTO 1);Buy to Close;1;5.0;$6,396.75;7/24/25 9:15 AM;$27.50;$7,207.50;0.0;
1433;EMA_Inversion_33(BTO 1);Buy to Open;1;5.0;$6,396.75;7/24/25 9:15 AM;;$7,233.75;5.0;
1434;Inversion_33_TimeGate_SOL(STC);Sell to Close;-1;-5.0;$6,411.50;7/24/25 11:00 AM;$73.75;$7,281.25;0.0;
1435;SuperSignal_v6(STC Stop);Sell to Close;-1;-5.0;$6,405.25;7/24/25 1:15 PM;($50.00);$7,255.00;-5.0;
1436;SuperSignal_v6(BTO Entry);Buy to Open;1;5.0;$6,415.25;7/24/25 1:15 PM;;$7,231.25;0.0;
1437;SuperSignal_v6(BTO Entry);Buy to Open;1;5.0;$6,411.00;7/24/25 3:15 PM;;$7,235.00;5.0;
1438;SuperSignal_v6(STC Stop);Sell to Close;-1;-5.0;$6,402.75;7/24/25 4:00 PM;($41.25);$7,190.00;0.0;
1439;EMA_Inversion_33(BTO 1);Buy to Open;1;5.0;$6,406.00;7/25/25 3:15 AM;;$7,181.25;5.0;
1440;EMA_Inversion_33(STC -1(0.00));Sell to Close;-1;-5.0;$6,405.00;7/25/25 9:30 AM;($5.00);$7,185.00;0.0;
1441;EMA_Inversion_33(STC -1(0.00));Sell to Open;-1;-5.0;$6,405.00;7/25/25 9:30 AM;;$7,175.00;-5.0;
1442;EMA_Inversion_33(BTO 1);Buy to Close;1;5.0;$6,447.50;7/28/25 3:30 AM;($212.50);$6,972.50;0.0;
1443;EMA_Inversion_33(BTO 1);Buy to Open;1;5.0;$6,447.50;7/28/25 3:30 AM;;$6,960.00;5.0;
1444;EMA_Inversion_33(STC -1(0.00));Sell to Close;-1;-5.0;$6,428.75;7/28/25 9:30 AM;($93.75);$6,878.75;0.0;
1445;EMA_Inversion_33(STC -1(0.00));Sell to Open;-1;-5.0;$6,428.75;7/28/25 9:30 AM;;$6,887.50;-5.0;
1446;Inversion_33_TimeGate_SOL(BTO (Cover));Buy to Close;1;5.0;$6,426.25;7/28/25 11:45 AM;$12.50;$6,891.25;0.0;
1447;Inversion_33_TimeGate_SOL(BTO (Cover));Buy to Close;1;5.0;$6,422.50;7/28/25 1:00 PM;$0.00;$6,895.00;5.0;
1448;SuperSignal_v6(STO Entry);Sell to Open;-1;-5.0;$6,422.50;7/28/25 1:00 PM;;$6,891.25;0.0;
1449;EMA_Inversion_33(STO -1);Sell to Open;-1;-5.0;$6,432.75;7/29/25 3:30 AM;;$6,881.25;-5.0;
1450;EMA_Inversion_33(BTO 1);Buy to Close;1;5.0;$6,434.25;7/29/25 9:00 AM;($7.50);$6,883.75;0.0;
1451;EMA_Inversion_33(BTO 1);Buy to Open;1;5.0;$6,434.25;7/29/25 9:00 AM;;$6,886.25;5.0;
1452;Inversion_33_TimeGate_SOL(STC);Sell to Close;-1;-5.0;$6,432.75;7/29/25 10:00 AM;($7.50);$6,876.25;0.0;
1453;SuperSignal_v6(STO Entry);Sell to Open;-1;-5.0;$6,431.75;7/29/25 10:15 AM;;$6,880.00;-5.0;
1454;SuperSignal_v6(BTC Target);Buy to Close;1;5.0;$6,424.25;7/29/25 11:00 AM;$37.50;$6,913.75;0.0;
1455;SuperSignal_v6(STO Entry);Sell to Open;-1;-5.0;$6,405.50;7/29/25 1:45 PM;;$6,895.00;-5.0;
1456;SuperSignal_v6(BTC Daily);Buy to Close;1;5.0;$6,403.50;7/29/25 6:00 PM;$10.00;$6,923.75;0.0;
1457;EMA_Inversion_33(BTO 1);Buy to Open;1;5.0;$6,408.25;7/30/25 3:15 AM;;$6,936.25;5.0;
1458;EMA_Inversion_33(STO -1);Sell to Close;-1;-5.0;$6,414.25;7/30/25 7:00 AM;$30.00;$6,953.75;0.0;
1459;EMA_Inversion_33(STO -1);Sell to Open;-1;-5.0;$6,414.25;7/30/25 7:00 AM;;$6,960.00;-5.0;
1460;EMA_Inversion_33(BTO 1);Buy to Close;1;5.0;$6,411.00;7/30/25 9:00 AM;$16.25;$6,970.00;0.0;
1461;EMA_Inversion_33(BTO 1);Buy to Open;1;5.0;$6,411.00;7/30/25 9:00 AM;;$6,965.00;5.0;
1462;Inversion_33_TimeGate_SOL(STC);Sell to Close;-1;-5.0;$6,414.75;7/30/25 11:00 AM;$18.75;$6,988.75;0.0;
1463;SuperSignal_v6(STO Entry);Sell to Open;-1;-5.0;$6,403.75;7/30/25 11:15 AM;;$6,980.00;-5.0;
1464;SuperSignal_v6(BTC Opposing);Buy to Close;1;5.0;$6,414.00;7/30/25 12:00 PM;($51.25);$6,937.50;0.0;
1465;SuperSignal_v6(STC Stop);Sell to Close;-1;-5.0;$6,414.50;7/30/25 1:45 PM;($33.75);$6,915.00;-5.0;
1466;SuperSignal_v6(BTO Entry);Buy to Open;1;5.0;$6,421.25;7/30/25 1:45 PM;;$6,903.75;0.0;
1467;Inversion_33_TimeGate_SOL(STC);Sell to Close;-1;-5.0;$6,420.50;7/30/25 2:30 PM;$0.00;$6,923.75;-5.0;
1468;SuperSignal_v6(BTO Entry);Buy to Open;1;5.0;$6,420.50;7/30/25 2:30 PM;;$6,903.75;0.0;
1469;SuperSignal_v6(STO Entry);Sell to Open;-1;-5.0;$6,380.25;7/30/25 3:00 PM;;$6,877.50;-5.0;
1470;SuperSignal_v6(BTC Stop);Buy to Close;1;5.0;$6,401.75;7/30/25 4:15 PM;($107.50);$6,796.25;0.0;
1471;EMA_Inversion_33(STO -1);Sell to Open;-1;-5.0;$6,461.00;7/31/25 3:30 AM;;$6,771.25;-5.0;
1472;EMA_Inversion_33(BTO 1);Buy to Close;1;5.0;$6,451.75;7/31/25 7:00 AM;$46.25;$6,842.50;0.0;
1473;EMA_Inversion_33(BTO 1);Buy to Open;1;5.0;$6,451.75;7/31/25 7:00 AM;;$6,853.75;5.0;
1474;EMA_Inversion_33(STC -1(0.00));Sell to Close;-1;-5.0;$6,446.75;7/31/25 9:30 AM;($25.00);$6,817.50;0.0;
1475;EMA_Inversion_33(STC -1(0.00));Sell to Open;-1;-5.0;$6,446.75;7/31/25 9:30 AM;;$6,885.00;-5.0;
1476;SuperSignal_v6(BTC Target);Buy to Close;1;5.0;$6,411.75;7/31/25 1:30 PM;$175.00;$6,992.50;0.0;
1477;EMA_Inversion_33(BTO 1);Buy to Open;1;5.0;$6,341.00;8/1/25 3:15 AM;;$6,935.00;5.0;
1478;EMA_Inversion_33(STC -1(71.25));Sell to Close;-1;-5.0;$6,324.50;8/1/25 8:45 AM;($82.50);$6,910.00;0.0;
1479;EMA_Inversion_33(STC -1(71.25));Sell to Open;-1;-5.0;$6,324.50;8/1/25 8:45 AM;;$7,000.00;-5.0;
1480;EMA_Inversion_33(BTO 1);Buy to Close;1;5.0;$6,306.50;8/1/25 9:00 AM;$90.00;$7,000.00;0.0;
1481;EMA_Inversion_33(BTO 1);Buy to Open;1;5.0;$6,306.50;8/1/25 9:00 AM;;$6,987.50;5.0;
1482;Inversion_33_TimeGate_SOL(STC);Sell to Close;-1;-5.0;$6,262.25;8/1/25 11:30 AM;($221.25);$6,778.75;0.0;
1483;SuperSignal_v6(BTC Stop);Buy to Close;1;5.0;$6,282.75;8/1/25 1:00 PM;($113.75);$6,640.00;5.0;
1484;SuperSignal_v6(STO Entry);Sell to Open;-1;-5.0;$6,260.00;8/1/25 1:00 PM;;$6,665.00;0.0;
1485;SuperSignal_v6(STO Entry);Sell to Open;-1;-5.0;$6,260.50;8/1/25 3:00 PM;;$6,656.25;-5.0;
1486;SuperSignal_v6(BTC Daily);Buy to Close;1;5.0;$6,263.25;8/3/25 6:00 PM;($13.75);$6,651.25;0.0;
1487;EMA_Inversion_33(STO -1);Sell to Open;-1;-5.0;$6,293.25;8/4/25 3:15 AM;;$6,645.00;-5.0;
1488;EMA_Inversion_33(STC 1(0.00));Buy to Close;1;5.0;$6,303.25;8/4/25 9:30 AM;($50.00);$6,601.25;0.0;
1489;EMA_Inversion_33(STC 1(0.00));Buy to Open;1;5.0;$6,303.25;8/4/25 9:30 AM;;$6,707.50;5.0;
1490;SuperSignal_v6(STC Target);Sell to Close;-1;-5.0;$6,350.00;8/4/25 1:00 PM;$233.75;$6,835.00;0.0;
1491;SuperSignal_v6(BTO Entry);Buy to Open;1;5.0;$6,346.25;8/4/25 2:30 PM;;$6,832.50;5.0;
1492;SuperSignal_v6(STC Target);Sell to Close;-1;-5.0;$6,354.25;8/4/25 4:00 PM;$40.00;$6,875.00;0.0;
1493;EMA_Inversion_33(BTO 1);Buy to Open;1;5.0;$6,361.75;8/5/25 4:00 AM;;$6,862.50;5.0;
1494;EMA_Inversion_33(STO -1);Sell to Close;-1;-5.0;$6,371.25;8/5/25 6:45 AM;$47.50;$6,922.50;0.0;
1495;EMA_Inversion_33(STO -1);Sell to Open;-1;-5.0;$6,371.25;8/5/25 6:45 AM;;$6,915.00;-5.0;
1496;EMA_Inversion_33(STC 1(57.50));Buy to Close;1;5.0;$6,364.00;8/5/25 9:00 AM;$36.25;$6,958.75;0.0;
1497;EMA_Inversion_33(STC 1(57.50));Buy to Open;1;5.0;$6,364.00;8/5/25 9:00 AM;;$6,941.25;5.0;
1498;EMA_Inversion_33(STO -1);Sell to Close;-1;-5.0;$6,357.00;8/6/25 3:15 AM;($35.00);$6,923.75;0.0;
1499;EMA_Inversion_33(STO -1);Sell to Open;-1;-5.0;$6,357.00;8/6/25 3:15 AM;;$6,937.50;-5.0;
1500;EMA_Inversion_33(STC 1(63.75));Buy to Close;1;5.0;$6,344.75;8/6/25 4:45 AM;$61.25;$6,985.00;0.0;
1501;EMA_Inversion_33(STC 1(63.75));Buy to Open;1;5.0;$6,344.75;8/6/25 4:45 AM;;$6,990.00;5.0;
1502;EMA_Inversion_33(STC -1(0.00));Sell to Close;-1;-5.0;$6,335.00;8/6/25 9:30 AM;($48.75);$6,936.25;0.0;
1503;EMA_Inversion_33(STC -1(0.00));Sell to Open;-1;-5.0;$6,335.00;8/6/25 9:30 AM;;$6,935.00;-5.0;
1504;EMA_Inversion_33(STC 1(50.00));Buy to Close;1;5.0;$6,412.75;8/7/25 7:00 AM;($388.75);$6,547.50;0.0;
1505;EMA_Inversion_33(STC 1(50.00));Buy to Open;1;5.0;$6,412.75;8/7/25 7:00 AM;;$6,536.25;5.0;
1506;EMA_Inversion_33(STO -1);Sell to Close;-1;-5.0;$6,413.00;8/7/25 7:30 AM;$1.25;$6,548.75;0.0;
1507;EMA_Inversion_33(STO -1);Sell to Open;-1;-5.0;$6,413.00;8/7/25 7:30 AM;;$6,568.75;-5.0;
1508;Inversion_33_TimeGate_SOL(BTO (Cover));Buy to Close;1;5.0;$6,406.50;8/7/25 9:45 AM;$32.50;$6,581.25;0.0;
1509;SuperSignal_v6(STO Entry);Sell to Open;-1;-5.0;$6,390.75;8/7/25 10:15 AM;;$6,623.75;-5.0;
1510;SuperSignal_v6(BTC Target);Buy to Close;1;5.0;$6,374.25;8/7/25 11:00 AM;$82.50;$6,663.75;0.0;
1511;SuperSignal_v6(STO Entry);Sell to Open;-1;-5.0;$6,345.75;8/7/25 3:15 PM;;$6,661.25;-5.0;
1512;SuperSignal_v6(BTC Stop);Buy to Close;1;5.0;$6,361.50;8/7/25 4:00 PM;($78.75);$6,585.00;0.0;
1513;EMA_Inversion_33(BTO 1);Buy to Open;1;5.0;$6,376.50;8/8/25 4:00 AM;;$6,610.00;5.0;
1514;EMA_Inversion_33(STO -1);Sell to Close;-1;-5.0;$6,381.25;8/8/25 4:30 AM;$23.75;$6,608.75;0.0;
1515;EMA_Inversion_33(STO -1);Sell to Open;-1;-5.0;$6,381.25;8/8/25 4:30 AM;;$6,615.00;-5.0;
1516;EMA_Inversion_33(BTO 1);Buy to Close;1;5.0;$6,379.00;8/8/25 9:00 AM;$11.25;$6,620.00;0.0;
1517;EMA_Inversion_33(BTO 1);Buy to Open;1;5.0;$6,379.00;8/8/25 9:00 AM;;$6,621.25;5.0;
1518;SuperSignal_v6(STC Target);Sell to Close;-1;-5.0;$6,411.50;8/8/25 10:45 AM;$162.50;$6,782.50;0.0;
1519;SuperSignal_v6(BTO Entry);Buy to Open;1;5.0;$6,405.75;8/8/25 12:00 PM;;$6,802.50;5.0;
1520;SuperSignal_v6(STC Target);Sell to Close;-1;-5.0;$6,420.25;8/8/25 4:15 PM;$72.50;$6,855.00;0.0;
1521;EMA_Inversion_33(BTO 1);Buy to Open;1;5.0;$6,414.50;8/11/25 4:00 AM;;$6,835.00;5.0;
1522;EMA_Inversion_33(STO -1);Sell to Close;-1;-5.0;$6,421.75;8/11/25 7:00 AM;$36.25;$6,891.25;0.0;
1523;EMA_Inversion_33(STO -1);Sell to Open;-1;-5.0;$6,421.75;8/11/25 7:00 AM;;$6,887.50;-5.0;
1524;EMA_Inversion_33(BTO 1);Buy to Close;1;5.0;$6,416.25;8/11/25 9:30 AM;$27.50;$6,918.75;0.0;
1525;EMA_Inversion_33(BTO 1);Buy to Open;1;5.0;$6,416.25;8/11/25 9:30 AM;;$6,923.75;5.0;
1526;SuperSignal_v6(STC Target);Sell to Close;-1;-5.0;$6,429.75;8/11/25 12:15 PM;$67.50;$6,986.25;0.0;
1527;SuperSignal_v6(STO Entry);Sell to Open;-1;-5.0;$6,409.00;8/11/25 1:45 PM;;$6,985.00;-5.0;
1528;SuperSignal_v6(BTC Target);Buy to Close;1;5.0;$6,397.25;8/11/25 3:00 PM;$58.75;$7,045.00;0.0;
1529;EMA_Inversion_33(STO -1);Sell to Open;-1;-5.0;$6,409.50;8/12/25 3:15 AM;;$7,048.75;-5.0;
1530;EMA_Inversion_33(BTO 1);Buy to Close;1;5.0;$6,402.00;8/12/25 5:15 AM;$37.50;$7,082.50;0.0;
1531;EMA_Inversion_33(BTO 1);Buy to Open;1;5.0;$6,402.00;8/12/25 5:15 AM;;$7,088.75;5.0;
1532;EMA_Inversion_33(STO -1);Sell to Close;-1;-5.0;$6,433.75;8/12/25 8:45 AM;$158.75;$7,241.25;0.0;
1533;EMA_Inversion_33(STO -1);Sell to Open;-1;-5.0;$6,433.75;8/12/25 8:45 AM;;$7,248.75;-5.0;
1534;EMA_Inversion_33(STC 1(51.25));Buy to Close;1;5.0;$6,423.50;8/12/25 9:15 AM;$51.25;$7,292.50;0.0;
1535;EMA_Inversion_33(STC 1(51.25));Buy to Open;1;5.0;$6,423.50;8/12/25 9:15 AM;;$7,292.50;5.0;
1536;EMA_Inversion_33(STO -1);Sell to Close;-1;-5.0;$6,423.50;8/12/25 9:30 AM;$0.00;$7,292.50;0.0;
1537;EMA_Inversion_33(STO -1);Sell to Open;-1;-5.0;$6,423.50;8/12/25 9:30 AM;;$7,297.50;-5.0;
1538;EMA_Inversion_33(STC 1(0.00));Buy to Close;1;5.0;$6,489.50;8/13/25 9:30 AM;($330.00);$6,962.50;0.0;
1539;EMA_Inversion_33(STC 1(0.00));Buy to Open;1;5.0;$6,489.50;8/13/25 9:30 AM;;$6,995.00;5.0;
1540;SuperSignal_v6(STC Stop);Sell to Close;-1;-5.0;$6,488.75;8/13/25 10:15 AM;($3.75);$6,958.75;0.0;
1541;SuperSignal_v6(STO Entry);Sell to Open;-1;-5.0;$6,482.50;8/13/25 10:30 AM;;$6,960.00;-5.0;
1542;SuperSignal_v6(BTC Target);Buy to Close;1;5.0;$6,471.50;8/13/25 11:30 AM;$55.00;$7,013.75;0.0;
1543;SuperSignal_v6(STO Entry);Sell to Open;-1;-5.0;$6,474.25;8/13/25 12:00 PM;;$6,996.25;-5.0;
1544;SuperSignal_v6(BTC Stop);Buy to Close;1;5.0;$6,480.25;8/13/25 2:15 PM;($30.00);$6,983.75;0.0;
1545;EMA_Inversion_33(STO -1);Sell to Open;-1;-5.0;$6,487.25;8/14/25 4:30 AM;;$6,995.00;-5.0;
1546;Inversion_33_TimeGate_SOL(BTO (Cover));Buy to Close;1;5.0;$6,485.00;8/14/25 5:00 AM;$11.25;$6,995.00;0.0;
1547;Inversion_33_TimeGate_SOL(BTO (Cover));Buy to Close;1;5.0;$6,485.50;8/14/25 5:15 AM;$0.00;$7,008.75;5.0;
1548;EMA_Inversion_33(STO -1);Sell to Open;-1;-5.0;$6,485.50;8/14/25 5:15 AM;;$6,995.00;0.0;
1549;EMA_Inversion_33(STO -1);Sell to Open;-1;-5.0;$6,488.25;8/14/25 5:30 AM;;$6,998.75;-5.0;


Max trade P/L: $676.25;

Total P/L: $6,995.00;

Total order(s): 774;
