Strategy report
Symbol: /MES:XCME
Work Time: 12/16/24 5:00 AM - 8/29/25 10:00 AM


Id;Strategy;Side;Quantity;Amount;Price;Date/Time;Trade P/L;P/L;Position;
149;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$5,818.50;3/26/25 5:00 AM;;($120.00);-5.0;
150;SuperSignal_v7_PreMarket45_43(BTC Target);Buy to Close;1;5.0;$5,800.75;3/26/25 10:30 AM;$88.75;($18.75);0.0;
151;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$5,748.25;3/27/25 4:15 AM;;($51.25);-5.0;
152;SuperSignal_v7_PreMarket45_43(BTC Target);Buy to Close;1;5.0;$5,722.25;3/27/25 9:45 AM;$130.00;$111.25;0.0;
153;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$5,712.25;3/28/25 9:00 AM;;$25.00;-5.0;
154;SuperSignal_v7_PreMarket45_43(BTC Target);Buy to Close;1;5.0;$5,679.75;3/28/25 10:15 AM;$162.50;$273.75;0.0;
155;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$5,564.50;3/31/25 5:15 AM;;$222.50;-5.0;
156;SuperSignal_v7_PreMarket45_43(BTC Stop);Buy to Close;1;5.0;$5,594.50;3/31/25 11:30 AM;($150.00);$123.75;0.0;
157;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$5,635.25;4/1/25 6:30 AM;;$140.00;-5.0;
158;SuperSignal_v7_PreMarket45_43(BTC Target);Buy to Close;1;5.0;$5,601.75;4/1/25 10:30 AM;$167.50;$291.25;0.0;
159;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$5,650.75;4/2/25 6:15 AM;;$302.50;-5.0;
160;SuperSignal_v7_PreMarket45_43(BTC Target);Buy to Close;1;5.0;$5,620.50;4/2/25 8:30 AM;$151.25;$442.50;0.0;
